"","tract","zip","cty","tot_pop","age_above65","age_below18","median_age","white","black","asian","edu_highschool","edu_bachelor","edu_graduate","income_0to10k","income_10to50k","income_50to100k","income_100to200k","income_200k","income_median","income_per_capita","occupation_management","occupation_sales","occupation_naturalresource","occupation_production","census_response_rate2020","census_response_rate2010","nbanks_zip","pct_anymembershp_zip","census","county","USPS","ANSICODE","NAME","ALAND","AWATER","ALAND_SQMI","AWATER_SQMI","INTPTLAT","INTPTLONG"
"306",24005490302,21286,24005,4727,0.111064099851915,0.0916014385445314,25.621472392638,0.750370213666173,0.141104294478528,0.0621958959170721,0.198158914728682,0.606104651162791,0.319282945736434,0.125288239815527,0.231360491929285,0.349730976172175,0.22598001537279,0.0676402767102229,67724.6848578017,29488.7663335895,0.504039776258546,0.261031696706029,0.0279676817899316,0.0453697949036669,0.773999989032745,0.798000037670135,7,0.450782001018524,"24005490302",24005,"MD",1695314,"Baltimore County",1549740654,215957832,598.358,83.382,39.443167,-76.616569
"307",24005490400,21204,24005,1823,0.1980252331322,0.218869994514536,50.9386725178278,0.926494788809654,0.0373011519473396,0.0170049369171695,0.122076023391813,0.771198830409357,0.448099415204678,0.0446304044630404,0.140864714086471,0.172942817294282,0.281729428172943,0.359832635983264,139674.741980474,85301.5411436541,0.740963855421687,0.203614457831325,0.0192771084337349,0,0.808000028133392,0.764999985694885,16,0.401708990335464,"24005490400",24005,"MD",1695314,"Baltimore County",1549740654,215957832,598.358,83.382,39.443167,-76.616569
"308",24005490500,21204,24005,3687,0.164361269324654,0.238405207485761,46.6577705451587,0.943585570924871,0.0092215893680499,0.037157580688907,0.0517174835970668,0.798919336163643,0.479351601698186,0.0124309392265193,0.0835635359116022,0.269337016574586,0.288674033149171,0.345994475138122,151742.962707182,100444.622928177,0.727164179104478,0.226268656716418,0.00477611940298507,0.00537313432835821,0.83899998664856,0.820999979972839,16,0.401708990335464,"24005490500",24005,"MD",1695314,"Baltimore County",1549740654,215957832,598.358,83.382,39.443167,-76.616569
"309",24005490601,21212,24005,2263,0.116659301811754,0.311091471498011,36.1425983208131,0.878921785240831,0.0243040212107821,0.0821917808219178,0.0752688172043011,0.726478494623656,0.424731182795699,0,0.168329177057357,0.315461346633416,0.356608478802993,0.159600997506234,102041.596009975,46278.9102244389,0.664259927797834,0.203971119133574,0.0433212996389892,0.0171480144404332,0.899999976158142,0.848000049591064,7,0.498161017894745,"24005490601",24005,"MD",1695314,"Baltimore County",1549740654,215957832,598.358,83.382,39.443167,-76.616569
"310",24005490602,21212,24005,2774,0.0760634462869502,0.242970439798125,35.158904109589,0.886085075702956,0.00973323720259553,0.0843547224224946,0.101037684325505,0.723648279628618,0.335335882031677,0.0821138211382114,0.148780487804878,0.38130081300813,0.339837398373984,0.0479674796747967,77610.1048780488,38372.7951219512,0.67106051527861,0.174355901737567,0.0125823846614739,0.0101857399640503,0.805000007152557,0.664000034332275,7,0.498161017894745,"24005490602",24005,"MD",1695314,"Baltimore County",1549740654,215957832,598.358,83.382,39.443167,-76.616569
"311",24005490603,21212,24005,2101,0.178962398857687,0.18277010947168,44.9891956211328,0.881960970966207,0.0290337934316992,0.0742503569728701,0.132040050062578,0.703379224030037,0.368585732165207,0.0908084163898117,0.142857142857143,0.259136212624585,0.300110741971207,0.207087486157254,104718.493909192,61489.2591362126,0.747520288548242,0.140667267808837,0.0297565374211001,0.0108205590622182,0.845999956130981,0.796000003814697,7,0.498161017894745,"24005490603",24005,"MD",1695314,"Baltimore County",1549740654,215957832,598.358,83.382,39.443167,-76.616569
"312",24005490605,21204,24005,4956,0.00907990314769976,0.0490314769975787,19.7673123486683,0.64911218724778,0.240718321226796,0.0575060532687651,0.328828828828829,0.198198198198198,0,0.371681415929204,0.584070796460177,0.0442477876106195,0,0,11726,4346,0.234889058913542,0.38867635807192,0.0145371078806427,0.0107115531752104,0.135000005364418,0.460999995470047,16,0.401708990335464,"24005490605",24005,"MD",1695314,"Baltimore County",1549740654,215957832,598.358,83.382,39.443167,-76.616569
"313",24005490701,21204,24005,1721,0.270191748983149,0.128994770482278,68.7,0.952353282975015,0.0435793143521209,0,0.16013986013986,0.576923076923077,0.257342657342657,0.0316546762589928,0.20863309352518,0.234532374100719,0.309352517985612,0.215827338129496,102969,57754,0.694716242661448,0.168297455968689,0.0156555772994129,0.0136986301369863,0.825999975204468,0.875999987125397,16,0.401708990335464,"24005490701",24005,"MD",1695314,"Baltimore County",1549740654,215957832,598.358,83.382,39.443167,-76.616569
"314",24005490703,21204,24005,3085,0.142949756888169,0.174392220421394,43.2532901134522,0.815559157212318,0.107941653160454,0.0505672609400324,0.135694572217111,0.701011959521619,0.386844526218951,0.030446549391069,0.309878213802436,0.203653585926928,0.318673883626522,0.137347767253045,84212.0419485791,58291.4059539919,0.604917095483133,0.253287592910234,0.0188679245283019,0.0274442538593482,0.731000006198883,0.773000001907349,16,0.401708990335464,"24005490703",24005,"MD",1695314,"Baltimore County",1549740654,215957832,598.358,83.382,39.443167,-76.616569
"315",24005490800,21286,24005,3644,0.0954994511525796,0.201427003293085,31.964434687157,0.906695938529089,0.0139956092206367,0.0433589462129528,0.0639476334340383,0.762839879154079,0.448640483383686,0.0799120234604106,0.271994134897361,0.220674486803519,0.284457478005865,0.142961876832845,84472.9134897361,40369.7272727273,0.546546546546547,0.259259259259259,0.00550550550550551,0.0135135135135135,0.708000004291534,0.734000027179718,7,0.450782001018524,"24005490800",24005,"MD",1695314,"Baltimore County",1549740654,215957832,598.358,83.382,39.443167,-76.616569
"316",24005490900,21286,24005,4495,0.172191323692992,0.145939933259177,40.186362625139,0.790878754171301,0.140600667408231,0.025139043381535,0.174766355140187,0.468224299065421,0.209657320872274,0.106470858191831,0.395135383203304,0.266177145479578,0.185865075722809,0.0463515374024782,48652.5952271684,36631.9256539697,0.476475620188195,0.228828058169376,0.0624465355004277,0.0667236954662104,0.683000028133392,0.695999979972839,7,0.450782001018524,"24005490900",24005,"MD",1695314,"Baltimore County",1549740654,215957832,598.358,83.382,39.443167,-76.616569
"317",24005491000,21212,24005,2292,0.133071553228621,0.303664921465969,44.1659685863874,0.913612565445026,0.0287958115183246,0.0279232111692845,0.0438538205980066,0.784053156146179,0.429900332225914,0.0218508997429306,0.158097686375321,0.191516709511568,0.361182519280206,0.267352185089974,137461.668380463,55084.1491002571,0.69327731092437,0.187394957983193,0.0184873949579832,0.0210084033613445,0.911999940872192,0.849000036716461,7,0.498161017894745,"24005491000",24005,"MD",1695314,"Baltimore County",1549740654,215957832,598.358,83.382,39.443167,-76.616569
"318",24005491100,21212,24005,4111,0.0773534419849185,0.283872537095597,36.0576745317441,0.674531744101192,0.241303819022136,0.0544879591340307,0.148978774529435,0.616339607529035,0.338005606728074,0.0388967468175389,0.31966053748232,0.186704384724187,0.332390381895332,0.122347949080622,78359.4611032532,37128.0127298444,0.624704212020823,0.160435399905348,0.0302886890676763,0.0766682442025556,0.764999985694885,0.740000009536743,7,0.498161017894745,"24005491100",24005,"MD",1695314,"Baltimore County",1549740654,215957832,598.358,83.382,39.443167,-76.616569
"319",24005491201,21286,24005,1647,0.176684881602914,0.187006678809957,39.21985428051,0.859744990892532,0.0807528840315726,0.0467516697024894,0.096252129471891,0.598807495741056,0.266609880749574,0.0711462450592885,0.229249011857708,0.310935441370224,0.308300395256917,0.080368906455863,78294.2872200264,44318.0803689065,0.567991631799163,0.189330543933054,0.051255230125523,0.0292887029288703,0.781999945640564,0.765999972820282,7,0.450782001018524,"24005491201",24005,"MD",1695314,"Baltimore County",1549740654,215957832,598.358,83.382,39.443167,-76.616569
"320",24005491202,21286,24005,1873,0.111051788574479,0.216764548852109,35.5303790710091,0.780032034169781,0.172984516817939,0.0331019754404698,0.246165644171779,0.539110429447853,0.270705521472393,0.0445026178010471,0.321989528795811,0.357329842931937,0.269633507853403,0.00654450261780105,71401.2879581152,30913.4109947644,0.576923076923077,0.194505494505495,0.0274725274725275,0.0824175824175824,0.785000026226044,0.706063985824585,7,0.450782001018524,"24005491202",24005,"MD",1695314,"Baltimore County",1549740654,215957832,598.358,83.382,39.443167,-76.616569
"321",24005491300,21239,24005,3682,0.0831070070613797,0.16376969038566,32.657577403585,0.387289516567083,0.437805540467137,0.109451385116784,0.199347927340475,0.52119236143456,0.268281322775966,0.159359777313848,0.290883785664579,0.32080723729993,0.191370911621434,0.0375782881002088,54325.0027835769,27186.3103688239,0.486238532110092,0.219643820831085,0.0237452779276848,0.0669185105234754,0.64599996805191,0.629000008106232,2,0.416045993566513,"24005491300",24005,"MD",1695314,"Baltimore County",1549740654,215957832,598.358,83.382,39.443167,-76.616569
"322",24005491401,21234,24005,5780,0.0608996539792388,0.254671280276817,29.6346885813149,0.113840830449827,0.874740484429066,0.00380622837370242,0.372267145852052,0.300389338125187,0.108715184186882,0.13013698630137,0.420804794520548,0.292808219178082,0.15625,0,46703.6181506849,23378.029109589,0.352709359605911,0.250903119868637,0.0607553366174056,0.138916256157635,0.573000013828278,0.64300000667572,13,0.471717983484268,"24005491401",24005,"MD",1695314,"Baltimore County",1549740654,215957832,598.358,83.382,39.443167,-76.616569
"323",24005491402,21234,24005,3097,0.105263157894737,0.232160154988699,38.8155957378108,0.373264449467226,0.583144979011947,0.0319664191152728,0.336076817558299,0.152263374485597,0.0539551897576589,0.0547826086956522,0.467826086956522,0.28,0.189565217391304,0.00782608695652174,43825.1756521739,25361.9626086957,0.282410651716889,0.237561317449194,0.0637701471618781,0.140154169586545,0.696999967098236,0.678000032901764,13,0.471717983484268,"24005491402",24005,"MD",1695314,"Baltimore County",1549740654,215957832,598.358,83.382,39.443167,-76.616569
"324",24005491500,21286,24005,3723,0.108783239323127,0.229116304055869,37.3353478377652,0.641418211120064,0.168949771689498,0.145044319097502,0.252688172043011,0.351530190239868,0.131927212572374,0.065989847715736,0.391497461928934,0.303299492385787,0.225253807106599,0.0139593908629442,55862.0126903553,28842.2170050761,0.426133333333333,0.214933333333333,0.0933333333333333,0.0421333333333333,0.718000054359436,0.686999976634979,7,0.450782001018524,"24005491500",24005,"MD",1695314,"Baltimore County",1549740654,215957832,598.358,83.382,39.443167,-76.616569
"325",24005491600,21234,24005,3151,0.146302761028245,0.206918438590924,38.2833068867026,0.605839416058394,0.342113614725484,0.0104728657569026,0.288157894736842,0.211842105263158,0.0741228070175439,0.0605285592497869,0.328218243819267,0.407502131287298,0.203751065643649,0,60446.6069906223,24116.2455242967,0.355219960604071,0.235718975705844,0.0879842416283651,0.0892974392646093,0.674000024795532,0.685000002384186,13,0.471717983484268,"24005491600",24005,"MD",1695314,"Baltimore County",1549740654,215957832,598.358,83.382,39.443167,-76.616569
"326",24005491701,21234,24005,4005,0.133832709113608,0.174282147315855,43.2688389513109,0.680649188514357,0.217478152309613,0.0631710362047441,0.234551041311028,0.416182997610106,0.196312734721748,0.0486111111111111,0.273148148148148,0.406828703703704,0.221643518518519,0.0497685185185185,73432.2951388889,35779.7864583333,0.471840354767184,0.257206208425721,0.0727272727272727,0.0416851441241685,0.763000011444092,0.73800003528595,13,0.471717983484268,"24005491701",24005,"MD",1695314,"Baltimore County",1549740654,215957832,598.358,83.382,39.443167,-76.616569
"327",24005491900,21234,24005,1848,0.199134199134199,0.156926406926407,48.4511363636364,0.870670995670996,0.033008658008658,0.033008658008658,0.31117203564085,0.191226867717615,0.0843043180260452,0.0212514757969303,0.345926800472255,0.363636363636364,0.25383707201889,0.0153482880755608,64603.1275088548,33421.0141676505,0.335721596724667,0.314227226202661,0.145342886386899,0.0481064483111566,0.758000016212463,0.820999979972839,13,0.471717983484268,"24005491900",24005,"MD",1695314,"Baltimore County",1549740654,215957832,598.358,83.382,39.443167,-76.616569
"328",24005492001,21234,24005,1484,0.0822102425876011,0.224393530997305,41.0878706199461,0.764150943396226,0.115902964959569,0.0478436657681941,0.361598440545809,0.238791423001949,0.0458089668615984,0.0326797385620915,0.356209150326797,0.36437908496732,0.222222222222222,0.0245098039215686,55005.8954248366,31219.3169934641,0.347037484885127,0.214026602176542,0.0737605804111245,0.129383313180169,0.736000001430511,0.788000047206879,13,0.471717983484268,"24005492001",24005,"MD",1695314,"Baltimore County",1549740654,215957832,598.358,83.382,39.443167,-76.616569
"329",24005492002,21234,24005,3913,0.127268080756453,0.21901354459494,37.6681574239714,0.768464094045489,0.213646818297981,0,0.346000723850887,0.312703583061889,0.137169743032935,0.0174029451137885,0.312583668005355,0.364123159303882,0.241633199464525,0.0642570281124498,75776.4036144578,36785.8882195448,0.426206896551724,0.258850574712644,0.0680459770114943,0.119540229885057,0.78600001335144,0.790000021457672,13,0.471717983484268,"24005492002",24005,"MD",1695314,"Baltimore County",1549740654,215957832,598.358,83.382,39.443167,-76.616569
"330",24005492101,21234,24005,3582,0.168341708542714,0.183975432719151,45.9596035734227,0.76465661641541,0.159966499162479,0.019821328866555,0.388013830195928,0.242028428736074,0.0733768728390319,0.0255292652552927,0.404109589041096,0.359277708592777,0.183063511830635,0.0280199252801993,59838.4900373599,33759.0143212951,0.394422310756972,0.279382470119522,0.0836653386454183,0.0816733067729084,0.75,0.774999976158142,13,0.471717983484268,"24005492101",24005,"MD",1695314,"Baltimore County",1549740654,215957832,598.358,83.382,39.443167,-76.616569
"331",24005492102,21234,24005,2103,0.117926771279125,0.209224916785544,37.6530670470756,0.866381359961959,0.0993818354731336,0.0199714693295292,0.351738241308793,0.232447171097478,0.103612815269257,0.0119904076738609,0.281774580335731,0.452038369304556,0.241007194244604,0.013189448441247,71415.4112709832,31544.7482014389,0.301694915254237,0.29406779661017,0.121186440677966,0.11864406779661,0.773999989032745,0.77099996805191,13,0.471717983484268,"24005492102",24005,"MD",1695314,"Baltimore County",1549740654,215957832,598.358,83.382,39.443167,-76.616569
"332",24005492200,21234,24005,4938,0.128999594977724,0.197853381936006,39.3466990684488,0.717496962332928,0.197448359659781,0.0396921830700689,0.337342657342657,0.314685314685315,0.105174825174825,0.0903983656792646,0.306435137895812,0.38508682328907,0.185903983656793,0.0321756894790603,63532.6154239019,28841.9519918284,0.46639735585751,0.226955563716489,0.0752846125596768,0.054719059860448,0.760999977588654,0.768269121646881,13,0.471717983484268,"24005492200",24005,"MD",1695314,"Baltimore County",1549740654,215957832,598.358,83.382,39.443167,-76.616569
"333",24005492300,21221,24005,4042,0.117268678871846,0.240227610094013,37.2290450272143,0.803315190499753,0.156605640771895,0.00470064324591786,0.380664652567976,0.118580060422961,0.0351208459214502,0.0328151986183074,0.369602763385147,0.312607944732297,0.213298791018998,0.0716753022452504,67900.4075993092,25252.8272884283,0.289322617680827,0.237657864523536,0.068886337543054,0.159586681974742,0.724000036716461,0.714999973773956,7,0.461083978414536,"24005492300",24005,"MD",1695314,"Baltimore County",1549740654,215957832,598.358,83.382,39.443167,-76.616569
"334",24005492401,21133,24005,3648,0.115679824561404,0.244791666666667,40.9515899122807,0.117872807017544,0.768366228070175,0.0693530701754386,0.241269841269841,0.353571428571429,0.125396825396825,0.0217898832684825,0.146303501945525,0.442801556420233,0.371206225680934,0.0178988326848249,89855.2373540856,35613.9027237354,0.464150943396226,0.249528301886792,0.0429245283018868,0.0641509433962264,0.701999962329865,0.796999990940094,4,0.468238979578018,"24005492401",24005,"MD",1695314,"Baltimore County",1549740654,215957832,598.358,83.382,39.443167,-76.616569
"335",24005492402,21117,24005,6685,0.0845175766641735,0.242931937172775,37.0922812266268,0.344353029169783,0.554375467464473,0.0629768137621541,0.105658801419921,0.543954896638129,0.209020672374191,0.0721267273340074,0.187057633973711,0.437141894169194,0.263228850690934,0.0404448938321537,76687.3114256825,38177.4418604651,0.598003152916448,0.190225959012086,0.0578034682080925,0.0388859695218077,0.701999962329865,0.736068367958069,14,0.472528010606766,"24005492402",24005,"MD",1695314,"Baltimore County",1549740654,215957832,598.358,83.382,39.443167,-76.616569
"336",24005492500,21228,24005,3268,0.0201958384332925,0.0217258261933905,23.1422276621787,0.624235006119951,0.234394124847001,0.076499388004896,0.345088161209068,0.110831234256927,0.0503778337531486,0,0.843137254901961,0.0784313725490196,0,0.0784313725490196,24678.6862745098,3583.3137254902,0.224550898203593,0.320359281437126,0.0239520958083832,0.0239520958083832,0.111000001430511,0.450999975204468,11,0.482555001974106,"24005492500",24005,"MD",1695314,"Baltimore County",1549740654,215957832,598.358,83.382,39.443167,-76.616569
"337",24005492600,21234,24005,3935,0.101397712833545,0.336467598475222,34.6735451080051,0.555527318932656,0.272426937738246,0.115120711562897,0.29126213592233,0.39341494301393,0.154495567750106,0.0345781466113416,0.30359612724758,0.358921161825726,0.262793914246196,0.0401106500691563,74025.3955739972,31588.5995850622,0.518987341772152,0.257383966244726,0.0833333333333333,0.0232067510548523,0.77099996805191,0.768269121646881,13,0.471717983484268,"24005492600",24005,"MD",1695314,"Baltimore County",1549740654,215957832,598.358,83.382,39.443167,-76.616569
"338",24009860101,20754,24009,3156,0.135297845373891,0.229721166032953,45.7476552598226,0.8393536121673,0.0731939163498099,0.0415082382762991,0.270881402861098,0.364097831102907,0.120904476234425,0.0508628519527702,0.147138964577657,0.247956403269755,0.395095367847411,0.158946412352407,111770.940054496,45114.1335149864,0.440563725490196,0.321691176470588,0.0986519607843137,0.0465686274509804,NA,0.828999996185303,6,0.63127601146698,"24009860101",24009,"MD",1676636,"Calvert County",552158542,341580668,213.19,131.885,38.522719,-76.529762
"339",24009860102,20754,24009,2496,0.16025641025641,0.200721153846154,47.7333333333333,0.902644230769231,0.046875,0,0.268014515292898,0.309486780715397,0.102125453602903,0.023469387755102,0.168367346938776,0.363265306122449,0.309183673469388,0.135714285714286,94567.3469387755,44541.1387755102,0.463742166517457,0.25604297224709,0.0850492390331244,0.0859444941808415,NA,0.77526444196701,6,0.63127601146698,"24009860102",24009,"MD",1676636,"Calvert County",552158542,341580668,213.19,131.885,38.522719,-76.529762
"340",24009860200,20736,24009,6347,0.117850953206239,0.256184023948322,42.2963919962187,0.828265322199464,0.133921537734363,0.0141799275248149,0.269557021677663,0.341894439208294,0.158341187558907,0.0235353029544316,0.0881321982974462,0.261892839258888,0.417626439659489,0.208813219829745,124943.707060591,45624.3154732098,0.461716937354988,0.236658932714617,0.131919124958568,0.0364600596619158,0.831999957561493,0.809000015258789,2,0.520334005355835,"24009860200",24009,"MD",1676636,"Calvert County",552158542,341580668,213.19,131.885,38.522719,-76.529762
"341",24009860300,NA,24009,4643,0.135688132672841,0.233469739392634,42.843463278053,0.826620719362481,0.144518630195994,0.0038768037906526,0.34563229265216,0.309050772626932,0.131819615263324,0.0117955439056356,0.147444298820446,0.250982961992136,0.362385321100917,0.227391874180865,128037.416775885,46615.6841415465,0.412921348314607,0.250802568218299,0.12239165329053,0.050561797752809,0.786999940872192,0.734000027179718,NA,NA,"24009860300",24009,"MD",1676636,"Calvert County",552158542,341580668,213.19,131.885,38.522719,-76.529762
"342",24009860401,NA,24009,9913,0.0940179562191062,0.245132654090588,37.8238575607788,0.852920407545647,0.0755573489357409,0.0204781599919298,0.298248286367098,0.300837776085301,0.162833206397563,0.0438548998375744,0.172712506767731,0.293719545208446,0.41878722252301,0.0709258256632377,96556.5952896589,42861.7249593936,0.404386951631046,0.231721034870641,0.111548556430446,0.0950506186726659,NA,0.737854242324829,NA,NA,"24009860401",24009,"MD",1676636,"Calvert County",552158542,341580668,213.19,131.885,38.522719,-76.529762
"343",24009860402,20732,24009,3609,0.0601274591299529,0.27154336381269,33.48927680798,0.806594624549737,0.147963424771405,0.0058187863674148,0.332591273374889,0.266251113089938,0.0997328584149599,0.040453074433657,0.216828478964401,0.317152103559871,0.400485436893204,0.0250809061488673,86811.1051779935,33160.1666666667,0.364042434394193,0.218872138470128,0.141820212171971,0.0848687883863763,0.736999988555908,0.637000024318695,1,0.457993000745773,"24009860402",24009,"MD",1676636,"Calvert County",552158542,341580668,213.19,131.885,38.522719,-76.529762
"344",24009860501,20639,24009,6363,0.0818796165330819,0.264969354078265,41.7319346220336,0.834040546911834,0.0975954738330976,0.0215307245010215,0.24375,0.34475,0.1715,0.0109616342800199,0.129048330842053,0.19531639262581,0.497259591429995,0.167414050822123,132157.615844544,46265.6542102641,0.422650321074139,0.283129013426737,0.103911266783421,0.0647985989492119,0.825999975204468,0.810486614704132,1,0.487447023391724,"24009860501",24009,"MD",1676636,"Calvert County",552158542,341580668,213.19,131.885,38.522719,-76.529762
"345",24009860502,NA,24009,3101,0.146081909061593,0.224766204450177,43.4064495324089,0.860367623347307,0.0951306030312802,0,0.343098091433644,0.299156679982246,0.123391034176653,0.0165700082850041,0.218724109362055,0.310687655343828,0.368682684341342,0.0853355426677713,94501.396023198,44750.6768848384,0.413358538122243,0.207939508506616,0.188405797101449,0.0800252047889099,0.719000041484833,0.719000041484833,NA,NA,"24009860502",24009,"MD",1676636,"Calvert County",552158542,341580668,213.19,131.885,38.522719,-76.529762
"346",24009860600,20639,24009,7662,0.12451057165231,0.241581832419734,42.763286348212,0.852257896110676,0.0562516314278256,0.039806838945445,0.319898258657797,0.350616317746038,0.162394834670319,0.0115979381443299,0.110395189003436,0.230670103092784,0.515893470790378,0.131443298969072,127606.512457045,40694.5171821306,0.449023280706449,0.218892159486219,0.1003478726251,0.123093390420123,0.828999996185303,0.803000032901764,1,0.487447023391724,"24009860600",24009,"MD",1676636,"Calvert County",552158542,341580668,213.19,131.885,38.522719,-76.529762
"347",24009860701,20678,24009,3139,0.16852500796432,0.193055113093342,42.3,0.773494743548901,0.120420516087926,0.0589359668684294,0.334355828220859,0.223049956178791,0.084136722173532,0.0420560747663551,0.338317757009346,0.222429906542056,0.272897196261682,0.124299065420561,79444,36765,0.338892595063376,0.256170780520347,0.0867244829886591,0.0513675783855904,0.740000009536743,0.726000010967255,7,0.501915991306305,"24009860701",24009,"MD",1676636,"Calvert County",552158542,341580668,213.19,131.885,38.522719,-76.529762
"348",24009860702,20678,24009,3398,0.109770453207769,0.227486756915833,39.0361977633902,0.582107121836374,0.323425544437905,0,0.330415754923414,0.196061269146608,0.0551422319474836,0.0689089417555373,0.337981952420016,0.291222313371616,0.26825266611977,0.0336341263330599,67697.92780968,27971.192780968,0.363191042687194,0.281315605318404,0.142057382785164,0.0475857242827152,0.743000030517578,0.676999986171722,7,0.501915991306305,"24009860702",24009,"MD",1676636,"Calvert County",552158542,341580668,213.19,131.885,38.522719,-76.529762
"349",24009860703,20678,24009,3776,0.124470338983051,0.249205508474576,37.0686970338983,0.664989406779661,0.247616525423729,0.00317796610169492,0.357029388403495,0.1791104050834,0.0782366957903098,0.0290742157612854,0.303749043611324,0.260902830910482,0.374904361132364,0.0313695485845448,83178.3856159143,31514.4139250191,0.346315789473684,0.222105263157895,0.190526315789474,0.0721052631578947,0.720999956130981,0.666999995708466,7,0.501915991306305,"24009860703",24009,"MD",1676636,"Calvert County",552158542,341580668,213.19,131.885,38.522719,-76.529762
"350",24009860801,20685,24009,6975,0.102508960573477,0.259498207885305,41.5686021505376,0.814623655913978,0.131326164874552,0,0.314754098360656,0.258142076502732,0.107103825136612,0.0571177504393673,0.142794376098418,0.251318101933216,0.460017574692443,0.0887521968365554,109346.776362039,38596.3769771529,0.418007425742574,0.228341584158416,0.103032178217822,0.0993193069306931,0.746999979019165,0.723000049591064,NA,NA,"24009860801",24009,"MD",1676636,"Calvert County",552158542,341580668,213.19,131.885,38.522719,-76.529762
"351",24009860802,20685,24009,4814,0.116535105941005,0.213751557955962,42.3752388865808,0.863730785209805,0.0932696302451184,0.00789364353967595,0.346813725490196,0.299019607843137,0.110906862745098,0.0388127853881279,0.224885844748858,0.286529680365297,0.339041095890411,0.110730593607306,91977.1181506849,41523.8264840183,0.415717539863326,0.240318906605923,0.118071374335611,0.0876993166287016,NA,0.660000026226044,NA,NA,"24009860802",24009,"MD",1676636,"Calvert County",552158542,341580668,213.19,131.885,38.522719,-76.529762
"352",24009860900,20657,24009,6862,0.14573010784028,0.205770912270475,46.4349169338385,0.792188866219761,0.178227921888662,0.00335179248032644,0.287838116869709,0.341523848854016,0.157134007846376,0.0697159719660642,0.195868683142752,0.33898930284028,0.311324234599779,0.084101807451125,84973.648100332,41427.4053854666,0.390614449696151,0.2491559756921,0.159014179608373,0.0931802835921675,NA,0.629056215286255,2,0.6474369764328,"24009860900",24009,"MD",1676636,"Calvert County",552158542,341580668,213.19,131.885,38.522719,-76.529762
"353",24009861001,20657,24009,1104,0.165760869565217,0.220108695652174,47,0.923913043478261,0.0443840579710145,0.0135869565217391,0.204370179948586,0.46401028277635,0.159383033419023,0.00963855421686747,0.171084337349398,0.23855421686747,0.440963855421687,0.139759036144578,117721,50356,0.547206165703276,0.20616570327553,0.0558766859344894,0.0847784200385356,NA,0.656636893749237,2,0.6474369764328,"24009861001",24009,"MD",1676636,"Calvert County",552158542,341580668,213.19,131.885,38.522719,-76.529762
"354",24009861003,20657,24009,6098,0.0990488684814693,0.22859954083306,39.1221384060348,0.784683502787799,0.184322728763529,0.00491964578550344,0.287791426422662,0.287039358235147,0.123088493356731,0.0724574421649934,0.146660846791794,0.428197293758184,0.302051505892623,0.0506329113924051,78929.988651244,36955.6857267569,0.398076326403971,0.192367359602854,0.112627986348123,0.0865653118212845,0.730000019073486,0.627000033855438,2,0.6474369764328,"24009861003",24009,"MD",1676636,"Calvert County",552158542,341580668,213.19,131.885,38.522719,-76.529762
"355",24009861004,20657,24009,7071,0.0541648988827606,0.304624522698345,32.7551124310564,0.849526233913167,0.0639230660444067,0.023051902135483,0.358974358974359,0.180394826412526,0.0766961651917404,0.00846740050804403,0.229043183742591,0.397544453852667,0.324301439458086,0.0406435224386113,82053.4678238781,32168.2116850127,0.314724919093851,0.249730312837109,0.187971952535059,0.0693096008629989,0.741999983787537,0.628583312034607,2,0.6474369764328,"24009861004",24009,"MD",1676636,"Calvert County",552158542,341580668,213.19,131.885,38.522719,-76.529762
"356",24011955000,NA,24011,3446,0.116076610562972,0.238537434706907,38.576088218224,0.801218804410911,0.0713871154962275,0.00290191526407429,0.367409349060725,0.0397553516819572,0.0139799038881608,0.0970614425645592,0.463045414069457,0.317008014247551,0.118432769367765,0.00445235975066785,42545.6527159394,18403.9768477293,0.195364238410596,0.182781456953642,0.199337748344371,0.182781456953642,0.550999999046326,0.573000013828278,NA,NA,"24011955000",24011,"MD",595737,"Caroline County",827350254,16777066,319.442,6.478,38.871531,-75.831662
"357",24011955100,21639,24011,5265,0.114529914529915,0.260968660968661,38.6106932573599,0.90332383665717,0.0526115859449193,0.00284900284900285,0.501699716713881,0.155240793201133,0.045042492917847,0.0306493506493506,0.407792207792208,0.39012987012987,0.14961038961039,0.0218181818181818,53897.0535064935,23366.268051948,0.263883418668767,0.21346987002757,0.163056321386373,0.132335565183143,0.71699994802475,0.629999995231628,1,0.434243023395538,"24011955100",24011,"MD",595737,"Caroline County",827350254,16777066,319.442,6.478,38.871531,-75.831662
"358",24011955201,21660,24011,3754,0.123601491742142,0.260788492274907,39.7505594033031,0.750133191262653,0.187000532765051,0.00452850293020778,0.391196013289037,0.144933554817276,0.0498338870431894,0.0811419984973704,0.411720510894065,0.268219383921863,0.202103681442524,0.0368144252441773,48848.1457550714,25529.8873027799,0.267461669505963,0.254400908574673,0.124929017603634,0.111868256672345,0.703999996185303,0.644499361515045,NA,NA,"24011955201",24011,"MD",595737,"Caroline County",827350254,16777066,319.442,6.478,38.871531,-75.831662
"359",24011955202,21629,24011,2047,0.159745969711773,0.205666829506595,40.5312164142648,0.793356130923302,0.143136297020029,0.016609672691744,0.331683168316832,0.214992927864215,0.101838755304102,0.0529032258064516,0.447741935483871,0.27741935483871,0.194838709677419,0.0270967741935484,50528.2141935484,26212.4619354839,0.291484716157205,0.221615720524017,0.176855895196507,0.116812227074236,0.718000054359436,0.644499361515045,4,0.532813012599945,"24011955202",24011,"MD",595737,"Caroline County",827350254,16777066,319.442,6.478,38.871531,-75.831662
