Year,Month,STATE_CODE_VALUE,ZIP,Count
2024,8,DC,20017,2
2024,8,MD,20689,2
2024,8,NULL,NULL,2
2024,8,PA,17015,2
2024,8,VA,23832,2
2024,8,MD,21780,2
2024,8,PA,19363,2
2024,8,DE,19975,2
2024,8,WV,26707,2
2024,8,VA,23303,2
2024,8,WV,25428,2
2024,8,PA,17363,2
2024,8,PA,17256,2
2024,8,MD,21779,2
2024,8,DE,19966,2
2024,8,PA,15558,2
2024,8,VA,22202,2
2024,8,WV,26554,2
2024,8,MD,20754,2
2024,8,DC,20016,2
2024,8,PA,17325,2
2024,8,PA,17402,2
2024,8,PA,18201,2
2024,8,VA,22655,2
2024,8,MD,21538,2
2024,8,MD,21654,2
2024,8,VA,22041,2
2024,8,MD,20608,2
2024,8,FL,32725,2
2024,8,PA,17356,2
2024,8,VA,22203,2
2024,8,AK,99508,2
2024,8,MD,20693,2
2024,8,MD,21856,2
2024,8,PA,17404,2
2024,8,VA,20165,2
2024,8,VA,22026,2
2024,8,VA,22043,1
2024,8,WV,26525,1
2024,8,WV,26884,1
2024,8,PA,19107,1
2024,8,PA,19390,1
2024,8,SC,29146,1
2024,8,TX,77346,1
2024,8,TX,78723,1
2024,8,NJ,7758,1
2024,8,PA,17315,1
2024,8,MD,21758,1
2024,8,MD,21733,1
2024,8,MD,20849,1
2024,8,MD,21132,1
2024,8,MD,21552,1
2024,8,MD,21555,1
2024,8,FL,32827,1
2024,8,GA,30253,1
2024,8,CA,93536,1
2024,8,GA,30022,1
2024,8,MD,20778,1
2024,8,MD,21622,1
2024,8,TX,77379,1
2024,8,MD,21861,1
2024,8,MD,21912,1
2024,8,MN,55303,1
2024,8,NY,11779,1
2024,8,PA,15501,1
2024,8,PA,16046,1
2024,8,PA,17257,1
2024,8,FL,33029,1
2024,8,FL,33487,1
2024,8,FL,33991,1
2024,8,GA,30281,1
2024,8,IL,60613,1
2024,8,IN,46410,1
2024,8,MA,2127,1
2024,8,MD,20673,1
2024,8,DC,20024,1
2024,8,DE,19971,1
2024,8,NC,27713,1
2024,8,PA,18104,1
2024,8,SC,29710,1
2024,8,TN,38242,1
2024,8,VA,20166,1
2024,8,MD,21531,1
2024,8,MD,21057,1
2024,8,VA,23124,1
2024,8,TX,76226,1
2024,8,VA,20109,1
2024,8,VA,22611,1
2024,8,VA,22801,1
2024,8,MD,21720,1
2024,8,MD,21840,1
2024,8,NJ,7869,1
2024,8,NY,11429,1
2024,8,NY,12018,1
2024,8,OK,74105,1
2024,8,OR,97410,1
2024,8,PA,15320,1
2024,8,FL,33132,1
2024,8,DC,20036,1
2024,8,VA,23356,1
2024,8,WA,98011,1
2024,8,WV,26750,1
2024,8,WV,26836,1
2024,8,PA,17313,1
2024,8,NV,89130,1
2024,8,PA,15202,1
2024,8,FL,33884,1
2024,8,GA,30308,1
2024,8,MD,20680,1
2024,8,CA,94306,1
2024,8,VA,20124,1
2024,8,PA,18045,1
2024,8,TX,76031,1
2024,8,MD,20758,1
2024,8,DE,19953,1
2024,8,FL,32609,1
2024,8,FL,34142,1
2024,8,GA,30088,1
2024,8,GA,30563,1
2024,8,CT,6514,1
2024,8,PR,602,1
2024,8,PR,682,1
2024,8,PR,921,1
2024,8,NC,27513,1
2024,8,NJ,7102,1
2024,8,NJ,8084,1
2024,8,NY,10453,1
2024,8,WA,20024,1
2024,8,VA,20186,1
2024,8,VA,22032,1
2024,8,VA,22645,1
2024,8,FL,32828,1
2024,8,GA,30238,1
2024,8,IL,61252,1
2024,8,MD,20670,1
2024,8,AZ,85296,1
2024,8,CT,6610,1
2024,8,MD,21651,1
2024,8,MD,21737,1
2024,8,MI,48827,1
2024,8,MS,39339,1
2024,8,NY,13642,1
2024,8,VA,23336,1
2024,8,PA,17344,1
2024,8,PA,17350,1
2024,8,VA,20194,1
2024,8,VA,22101,1
2024,8,VA,22305,1
2024,8,MD,21919,1
2024,8,NJ,8527,1
2024,8,NY,10029,1
2024,8,MD,21668,1
2024,8,MD,21790,1
2024,8,MD,20725,1
2024,8,MD,20677,1
2024,8,DE,19933,1
2024,8,DE,19934,1
2024,8,FL,34787,1
2024,8,MD,21814,1
2024,8,PA,17603,1
2024,8,VA,22125,1
2024,8,VA,23703,1
2024,8,DE,19802,1
2024,8,DE,19805,1
2024,8,FL,33027,1
2024,8,FL,33917,1
2024,8,GA,30117,1
2024,8,MA,2150,1
2024,8,FL,33312,1
2024,8,FL,33647,1
2024,8,FL,34744,1
2024,8,GA,30009,1
2024,8,GA,30477,1
2024,8,KY,40361,1
2024,8,TX,75201,1
2024,8,TX,78521,1
2024,8,VA,22301,1
2024,8,DE,19804,1
2024,8,CA,90028,1
2024,8,CO,80214,1
2024,8,PA,17407,1
2024,8,NC,27603,1
2024,8,NC,27834,1
2024,8,NY,10030,1
2024,8,NY,13903,1
2024,8,CO,80925,1
2024,8,MD,20690,1
2024,8,MD,20765,1
2024,8,FL,32773,1
2024,8,FL,34102,1
2024,8,GA,30044,1
2024,8,VA,23669,1
2024,8,VA,20170,1
2024,8,WY,82604,1
2024,8,MD,21667,1
2024,8,MD,20779,1
2024,8,MD,22118,1
2024,8,NC,27954,1
2024,8,NC,28311,1
2024,8,NJ,8010,1
2024,8,NJ,8360,1
2024,8,NY,11030,1
2024,8,PA,17252,1
2024,8,PA,19606,1
2024,8,TX,77373,1
2024,8,VA,20111,1
2024,8,MD,21762,1
2024,8,WV,26722,1
2024,8,FL,33403,1
2024,8,MD,20624,1
2024,8,CT,6033,1
2024,8,DC,20037,1
2024,8,DE,19734,1
2024,8,DE,19938,1
2024,8,DE,19943,1
2024,8,NC,27856,1
2024,8,NC,28117,1
2024,8,NC,28216,1
2024,8,OH,44683,1
2024,8,PA,17109,1
2024,8,PA,18704,1
2024,8,PA,19132,1
2024,8,TX,78589,1
2024,8,VA,22033,1
2024,8,MD,21640,1
2024,8,MD,21663,1
2024,8,FL,33844,1
2024,8,MD,20763,1
2024,8,MD,20776,1
2024,8,MD,20777,1
2024,8,MD,20818,1
2024,8,MD,21710,1
2024,8,MD,21777,1
2024,8,MD,21203,1
2024,8,VA,22042,1
2024,8,MN,56320,1
2024,8,NY,10312,1
2024,8,DE,19808,1
2024,8,DE,19945,1
2024,8,MD,21081,1
2024,8,MD,21031,1
2024,8,NJ,7737,1
2024,8,NJ,8742,1
2024,8,PA,17340,1
2024,8,PA,19104,1
2024,8,TN,37042,1
2024,8,VA,20120,1
2024,8,VA,22181,1
2024,8,WA,98010,1
2024,8,WA,98392,1
2024,8,PA,17602,1
2024,8,PA,19362,1
2024,8,SC,29486,1
2024,8,VA,20110,1
2024,8,FL,34984,1
2024,8,KY,40509,1
2024,8,MD,91702,1
2024,8,NJ,7834,1
2024,8,NJ,8865,1
2024,8,PA,17055,1
2024,8,MD,21718,1
2024,8,PA,17329,1
2024,8,TX,75204,1
2024,8,TX,78229,1
2024,8,VA,20152,1
2024,8,VA,22015,1
2024,8,VA,23062,1
2024,8,WV,26048,1
2024,8,MD,21705,1
2024,8,MD,21717,1
2024,8,MD,22128,1
2024,8,MO,65625,1
2024,8,NC,27520,1
2024,8,NC,28166,1
2024,8,NJ,7627,1
2024,8,NY,11433,1
2024,8,OH,43903,1
2024,8,FL,33413,1
2024,8,FL,33578,1
2024,8,FL,33830,1
2024,8,GA,30062,1
2024,8,GA,30291,1
2024,8,CO,80916,1
2024,8,DE,19901,1
2024,8,DE,19963,1
2024,8,DE,19958,1
2024,8,FL,32208,1
2024,8,FL,32547,1
2024,8,FL,33470,1
2024,8,HI,96701,1
2024,8,IL,60193,1
2024,8,DC,20015,1
2024,8,MD,20684,1
2024,8,MD,21863,1
2024,8,MD,21864,1
2024,8,VA,22443,1
2024,8,VA,23357,1
2024,8,VA,23395,1
2024,8,WA,98118,1
2024,8,WA,98375,1
2024,8,TX,77449,1
2024,8,MO,63026,1
2024,8,NJ,8104,1
2024,8,NV,89109,1
2024,8,NY,10031,1
2024,8,OK,73832,1
2024,8,PA,15212,1
2024,8,CA,90211,1
2024,8,CA,92234,1
2024,8,CO,80209,1
2024,8,CT,6511,1
2024,8,VA,22304,1
2024,8,VA,22508,1
2024,8,WV,25430,1
2024,8,WV,26704,1
2024,8,PA,17628,1
2024,8,VA,20164,1
2024,8,MD,21561,1
2024,8,MD,21023,1
2024,8,DE,19806,1
2024,8,FL,32124,1
2024,8,FL,32506,1
2024,8,MD,20620,1
2024,8,MD,21153,1
2024,8,MD,21914,1
2024,8,MI,49079,1
2024,8,MS,39120,1
2024,8,NC,27282,1
2024,8,NJ,7928,1
2024,8,NJ,8093,1
2024,8,NY,10457,1
2024,8,OR,97212,1
2024,8,AZ,85032,1
2024,8,VA,22624,1
2024,8,WI,54143,1
2024,8,PA,19355,1
2024,8,TX,77019,1
2024,8,MD,21659,1
2024,8,MD,21871,1
2024,8,NC,28445,1
2024,8,OH,44708,1
2024,8,PA,15522,1
2024,8,MD,21635,1
2024,8,MD,21521,1
2024,8,MD,20628,1
2024,8,DE,19807,1
2024,8,GA,30228,1
2024,8,CA,92154,1
2024,8,CA,95630,1
2024,8,CA,95820,1
2024,8,MD,21835,1
2024,8,VA,22554,1
2024,8,VA,23114,1
2024,8,WA,98277,1
2024,8,WI,54115,1
2024,8,WV,26767,1
2024,8,MD,21918,1
2024,8,NC,27107,1
2024,8,NC,28348,1
2024,8,NJ,7083,1
2024,8,NY,10701,1
2024,8,PA,17090,1
2024,8,PA,19454,1
2024,8,VA,20105,1
2024,8,FL,32413,1
2024,8,GA,30909,1
2024,8,IL,62704,1
2024,8,LA,70807,1
2024,8,MD,21545,1
2024,8,MD,21005,1
2024,8,CA,95835,1
2024,9,MD,21215,115
2024,9,MD,21234,111
2024,9,MD,21207,109
2024,9,MD,21206,103
2024,9,MD,21222,101
2024,9,MD,21229,100
2024,9,MD,21740,99
2024,9,MD,21217,97
2024,9,MD,21117,90
2024,9,MD,20874,88
2024,9,MD,21216,86
2024,9,MD,21218,82
2024,9,MD,21213,81
2024,9,MD,21061,75
2024,9,MD,21221,74
2024,9,MD,20904,72
2024,9,MD,21225,71
2024,9,MD,20772,70
2024,9,MD,20747,68
2024,9,MD,20744,68
2024,9,MD,21224,67
2024,9,MD,20878,67
2024,9,MD,20774,66
2024,9,MD,20785,65
2024,9,MD,20906,62
2024,9,MD,21227,61
2024,9,MD,21220,61
2024,9,MD,21223,61
2024,9,MD,21122,60
2024,9,MD,21239,60
2024,9,MD,20748,59
2024,9,MD,21040,59
2024,9,MD,20746,59
2024,9,MD,21044,58
2024,9,MD,21237,57
2024,9,MD,20743,57
2024,9,MD,21921,57
2024,9,MD,21804,56
2024,9,MD,21228,56
2024,9,MD,21230,55
2024,9,MD,21703,55
2024,9,MD,21502,54
2024,9,MD,21702,53
2024,9,MD,20850,52
2024,9,MD,21201,51
2024,9,MD,21060,51
2024,9,MD,20601,51
2024,9,MD,21244,51
2024,9,MD,21236,51
2024,9,MD,20707,50
2024,9,MD,21133,50
2024,9,MD,20886,50
2024,9,MD,21212,50
2024,9,MD,21144,48
2024,9,MD,20723,48
2024,9,MD,20910,48
2024,9,MD,20602,47
2024,9,MD,21801,46
2024,9,MD,21136,45
2024,9,MD,21001,44
2024,9,MD,20735,43
2024,9,MD,21742,42
2024,9,MD,21613,42
2024,9,MD,20603,41
2024,9,MD,21045,41
2024,9,MD,20706,41
2024,9,MD,21701,40
2024,9,MD,21208,40
2024,9,MD,20877,40
2024,9,MD,20871,40
2024,9,MD,20721,39
2024,9,MD,21009,39
2024,9,MD,20745,39
2024,9,MD,21075,38
2024,9,MD,21209,38
2024,9,MD,20852,37
2024,9,MD,21214,36
2024,9,MD,21202,35
2024,9,MD,20770,35
2024,9,MD,21014,34
2024,9,MD,20740,34
2024,9,MD,20708,33
2024,9,MD,20782,32
2024,9,MD,20876,32
2024,9,MD,21015,32
2024,9,MD,21076,31
2024,9,MD,20902,31
2024,9,MD,21078,31
2024,9,MD,21157,31
2024,9,MD,20705,30
2024,9,MD,21901,30
2024,9,MD,20901,30
2024,9,MD,20784,29
2024,9,MD,21113,29
2024,9,MD,21043,29
2024,9,MD,21085,28
2024,9,MD,20879,27
2024,9,MD,21205,27
2024,9,MD,21211,27
2024,9,MD,21784,26
2024,9,MD,21030,26
2024,9,MD,20783,25
2024,9,MD,20613,25
2024,9,MD,21093,24
2024,9,MD,20653,24
2024,9,MD,21226,23
2024,9,MD,20912,23
2024,9,MD,21204,23
2024,9,MD,21811,23
2024,9,MD,20695,23
2024,9,MD,21704,23
2024,9,MD,21401,23
2024,9,DC,20019,23
2024,9,MD,20657,23
2024,9,MD,20659,22
2024,9,MD,20716,22
2024,9,MD,21231,21
2024,9,MD,21114,21
2024,9,MD,20832,21
2024,9,MD,20854,21
2024,9,MD,21050,20
2024,9,MD,21286,20
2024,9,MD,20715,20
2024,9,DC,20020,20
2024,9,MD,21842,20
2024,9,MD,20737,19
2024,9,MD,21042,19
2024,9,MD,20646,19
2024,9,MD,20853,19
2024,9,MD,20903,19
2024,9,MD,20724,19
2024,9,MD,21046,19
2024,9,MD,21771,18
2024,9,DC,20032,18
2024,9,MD,21146,18
2024,9,MD,21012,18
2024,9,MD,20872,18
2024,9,MD,20720,17
2024,9,MD,21037,17
2024,9,MD,21853,16
2024,9,MD,20817,16
2024,9,DC,20011,16
2024,9,MD,21158,16
2024,9,PA,17268,15
2024,9,DC,20002,15
2024,9,MD,20814,15
2024,9,MD,20794,14
2024,9,MD,21108,14
2024,9,MD,21532,14
2024,9,MD,20866,14
2024,9,MD,21017,14
2024,9,MD,21403,13
2024,9,PA,17331,13
2024,9,MD,20851,13
2024,9,MD,21851,13
2024,9,MD,20895,13
2024,9,MD,21911,13
2024,9,MD,21074,13
2024,9,MD,20855,13
2024,9,MD,20639,13
2024,9,MD,21788,13
2024,9,MD,21409,12
2024,9,MD,21632,12
2024,9,MD,21090,12
2024,9,MD,21617,12
2024,9,MD,21102,12
2024,9,MD,21550,12
2024,9,MD,21875,12
2024,9,MD,21219,12
2024,9,MD,20905,12
2024,9,MD,21128,11
2024,9,MD,21713,11
2024,9,MD,20678,11
2024,9,WV,25419,11
2024,9,MD,21054,11
2024,9,MD,21601,10
2024,9,MD,20841,10
2024,9,MD,20710,10
2024,9,MD,20781,9
2024,9,MD,20815,9
2024,9,MD,21787,9
2024,9,MD,20650,9
2024,9,MD,20816,9
2024,9,MD,21666,9
2024,9,MD,20619,9
2024,9,MD,21795,9
2024,9,MD,20607,8
2024,9,MD,21903,8
2024,9,MD,21722,8
2024,9,MD,20882,8
2024,9,PA,17225,8
2024,9,WV,26753,8
2024,9,MD,21620,8
2024,9,MD,21783,8
2024,9,WV,25401,7
2024,9,DC,20012,7
2024,9,MD,21619,7
2024,9,MD,21770,7
2024,9,MD,20636,7
2024,9,DE,19973,7
2024,9,MD,21817,7
2024,9,DC,20009,7
2024,9,WV,25404,7
2024,9,MD,21629,7
2024,9,MD,21032,6
2024,9,WV,26726,6
2024,9,MD,21826,6
2024,9,MD,21793,6
2024,9,DC,20010,6
2024,9,MD,20634,6
2024,9,MD,21849,6
2024,9,PA,17236,6
2024,9,MD,21120,6
2024,9,MD,21643,6
2024,9,MD,21660,6
2024,9,MD,21710,6
2024,9,VA,22309,6
2024,9,MD,21773,6
2024,9,MD,21638,6
2024,9,MD,21774,6
2024,9,MD,21673,6
2024,9,DC,20001,6
2024,9,MD,21863,5
2024,9,MD,21152,5
2024,9,MD,20712,5
2024,9,MD,21162,5
2024,9,MD,21048,5
2024,9,MD,21562,5
2024,9,DE,19709,5
2024,9,MD,21850,5
2024,9,MD,21904,5
2024,9,MD,20732,5
2024,9,MD,21053,5
2024,9,DC,20016,5
2024,9,MD,21539,5
2024,9,MD,20837,5
2024,9,MD,21111,5
2024,9,DC,20018,5
2024,9,MD,21837,5
2024,9,MD,20769,5
2024,9,MD,21813,5
2024,9,MD,20722,5
2024,9,MD,21536,5
2024,9,DE,19702,5
2024,9,DE,19720,5
2024,9,MD,20754,5
2024,9,DE,19975,5
2024,9,MD,20616,5
2024,9,MD,20640,5
2024,9,MD,21047,5
2024,9,MD,21161,5
2024,9,MD,21716,5
2024,9,MD,20736,5
2024,9,DE,19956,5
2024,9,WV,25403,4
2024,9,MD,21029,4
2024,9,MD,21530,4
2024,9,MD,21625,4
2024,9,MD,21655,4
2024,9,MD,21797,4
2024,9,MD,21210,4
2024,9,MD,21727,4
2024,9,DE,19940,4
2024,9,MD,21874,4
2024,9,MD,21084,4
2024,9,VA,22201,4
2024,9,PA,17201,4
2024,9,MD,21658,4
2024,9,MD,21035,4
2024,9,WV,25427,4
2024,9,MD,21154,4
2024,9,MD,21160,4
2024,9,MD,20755,4
2024,9,MD,21639,4
2024,9,PA,17340,4
2024,9,MD,20833,4
2024,9,WV,25411,4
2024,9,MD,20685,4
2024,9,PA,17327,4
2024,9,VA,22306,4
2024,9,MD,21769,4
2024,9,MD,20764,4
2024,9,DC,20024,4
2024,9,MD,21830,4
2024,9,MD,20714,4
2024,9,MD,21782,4
2024,9,MD,21871,4
2024,9,MD,21750,3
2024,9,PA,17349,3
2024,9,VA,20190,3
2024,9,MD,20689,3
2024,9,MD,21034,3
2024,9,MD,21758,3
2024,9,PA,17202,3
2024,9,MD,21663,3
2024,9,MD,21132,3
2024,9,MD,20711,3
2024,9,MD,20609,3
2024,9,DC,20017,3
2024,9,VA,22003,3
2024,9,MD,21651,3
2024,9,VA,22191,3
2024,9,PA,17325,3
2024,9,MD,20664,3
2024,9,MD,20637,3
2024,9,MD,21163,3
2024,9,MD,21104,3
2024,9,MD,20842,3
2024,9,VA,22206,3
2024,9,PA,17356,3
2024,9,PA,17360,3
2024,9,VA,20166,3
2024,9,MD,21631,3
2024,9,PA,17320,3
2024,9,PA,17403,3
2024,9,MD,21013,3
2024,9,DC,20003,3
2024,9,MD,21661,3
2024,9,VA,20171,3
2024,9,VA,22192,3
2024,9,VA,22026,2
2024,9,VA,22030,2
2024,9,MD,20733,2
2024,9,MD,21738,2
2024,9,MD,21654,2
2024,9,VA,22042,2
2024,9,VA,22312,2
2024,9,WV,26750,2
2024,9,MD,21131,2
2024,9,MD,20662,2
2024,9,PA,15537,2
2024,9,VA,22314,2
2024,9,VA,22044,2
2024,9,MD,21754,2
2024,9,NC,28115,2
2024,9,MD,21521,2
2024,9,MD,20868,2
2024,9,MD,21917,2
2024,9,PA,17222,2
2024,9,PA,17408,2
2024,9,MD,21776,2
2024,9,NY,11691,2
2024,9,VA,22209,2
2024,9,VA,22302,2
2024,9,MD,20675,2
2024,9,DE,19947,2
2024,9,VA,22304,2
2024,9,MD,21087,2
2024,9,MD,21545,2
2024,9,MD,21561,2
2024,9,PA,15545,2
2024,9,MD,21755,2
2024,9,VA,22043,2
2024,9,PA,19125,2
2024,9,MD,21767,2
2024,9,VA,22204,2
2024,9,MD,20778,2
2024,9,VA,22150,2
2024,9,PA,17361,2
2024,9,FL,33647,2
2024,9,MA,2155,2
2024,9,VA,20170,2
2024,9,VA,22182,2
2024,9,PA,17362,2
2024,9,MD,21541,2
2024,9,DE,19938,2
2024,9,VA,22041,2
2024,9,VA,22180,2
2024,9,VA,22303,2
2024,9,VA,22485,2
2024,9,WV,25405,2
2024,9,MD,21531,2
2024,9,MD,21057,2
2024,9,MD,21919,2
2024,9,MD,21777,2
2024,9,MD,21915,2
2024,9,DE,19713,2
2024,9,PA,17321,2
2024,9,FL,33414,1
2024,9,MD,20617,1
2024,9,MD,20658,1
2024,9,MD,21623,1
2024,9,MD,20765,1
2024,9,MD,27040,1
2024,9,OK,73064,1
2024,9,PA,15697,1
2024,9,PA,17547,1
2024,9,TX,75229,1
2024,9,VA,22025,1
2024,9,WI,54143,1
2024,9,WV,25430,1
2024,9,NC,27292,1
2024,9,OH,43081,1
2024,9,PA,17401,1
2024,9,PA,18347,1
2024,9,PA,19020,1
2024,9,RI,2830,1
2024,9,RI,2871,1
2024,9,MD,21671,1
2024,9,DE,19904,1
2024,9,FL,33605,1
2024,9,IA,50220,1
2024,9,IL,60622,1
2024,9,MA,2043,1
2024,9,MD,20701,1
2024,9,CA,92220,1
2024,9,WV,25414,1
2024,9,VA,23434,1
2024,9,VA,23502,1
2024,9,MD,21838,1
2024,9,MD,21861,1
2024,9,MD,21918,1
2024,9,WV,26719,1
2024,9,WV,26755,1
2024,9,DE,19952,1
2024,9,FL,33604,1
2024,9,DC,20015,1
2024,9,PA,17241,1
2024,9,PA,17345,1
2024,9,PA,19142,1
2024,9,VA,20110,1
2024,9,OH,43110,1
2024,9,MD,21557,1
2024,9,DE,19701,1
2024,9,FL,33166,1
2024,9,FL,34654,1
2024,9,AK,21713,1
2024,9,PA,19082,1
2024,9,PA,19350,1
2024,9,PR,602,1
2024,9,VA,20136,1
2024,9,WV,26764,1
2024,9,MD,21794,1
2024,9,MD,21648,1
2024,9,MD,21622,1
2024,9,NC,28208,1
2024,9,NY,14174,1
2024,9,OH,44405,1
2024,9,PA,16820,1
2024,9,VA,22305,1
2024,9,NC,28117,1
2024,9,NC,28337,1
2024,9,NY,11106,1
2024,9,OH,44055,1
2024,9,PA,16841,1
2024,9,PA,18054,1
2024,9,TX,77083,1
2024,9,MD,20621,1
2024,9,MD,21005,1
2024,9,MD,21737,1
2024,9,MD,21756,1
2024,9,DE,19958,1
2024,9,GA,30052,1
2024,9,MA,1201,1
2024,9,MA,1867,1
2024,9,CA,90003,1
2024,9,FL,32824,1
2024,9,FL,32940,1
2024,9,HI,96706,1
2024,9,IL,60647,1
2024,9,IL,61072,1
2024,9,MD,21404,1
2024,9,MD,21555,1
2024,9,MD,20677,1
2024,9,VA,22712,1
2024,9,WV,26501,1
2024,9,MD,29489,1
2024,9,NY,11102,1
2024,9,PA,15424,1
2024,9,PA,17003,1
2024,9,MD,21156,1
2024,9,MD,20615,1
2024,9,MD,21636,1
2024,9,DE,19808,1
2024,9,IL,61604,1
2024,9,MS,39120,1
2024,9,NY,13206,1
2024,9,OK,74020,1
2024,9,PA,17329,1
2024,9,SC,29588,1
2024,9,VA,22307,1
2024,9,VA,23231,1
2024,9,VA,23308,1
2024,9,VA,23451,1
2024,9,VA,24401,1
2024,9,WI,53527,1
2024,9,WV,26378,1
2024,9,WV,26710,1
2024,9,MA,2478,1
2024,9,MA,2777,1
2024,9,MD,21669,1
2024,9,MN,55082,1
2024,9,MO,63851,1
2024,9,NJ,8533,1
2024,9,NY,11554,1
2024,9,OH,43232,1
2024,9,PA,17233,1
2024,9,PA,17837,1
2024,9,PA,19362,1
2024,9,PR,623,1
2024,9,TN,37756,1
2024,9,TX,78251,1
2024,9,UT,84040,1
2024,9,UT,84060,1
2024,9,VA,20169,1
2024,9,CA,95134,1
2024,9,DE,19966,1
2024,9,DE,19970,1
2024,9,DE,19971,1
2024,9,FL,33487,1
2024,9,MD,20608,1
2024,9,MD,20623,1
2024,9,MD,20687,1
2024,9,VA,23415,1
2024,9,SC,29708,1
2024,9,TN,37363,1
2024,9,TX,75210,1
2024,9,VA,20152,1
2024,9,VA,21702,1
2024,9,NC,27962,1
2024,9,NM,87110,1
2024,9,PA,16801,1
2024,9,MD,21649,1
2024,9,VA,22172,1
2024,9,VA,22203,1
2024,9,VA,22602,1
2024,9,PA,17363,1
2024,9,TX,77389,1
2024,9,TX,77459,1
2024,9,WV,26743,1
2024,9,WV,26833,1
2024,9,MD,21790,1
2024,9,MI,48306,1
2024,9,NC,28262,1
2024,9,NJ,8046,1
2024,9,PA,15714,1
2024,9,MD,20751,1
2024,9,MD,20779,1
2024,9,FL,33576,1
2024,9,FL,34787,1
2024,9,KY,42431,1
2024,9,PA,15801,1
2024,9,PA,19047,1
2024,9,SC,29070,1
2024,9,TX,77539,1
2024,9,VA,22601,1
2024,9,WI,53206,1
2024,9,WV,26508,1
2024,9,ME,4102,1
2024,9,NJ,7017,1
2024,9,NJ,7018,1
2024,9,NJ,7928,1
2024,9,NJ,8102,1
2024,9,NY,11218,1
2024,9,OK,74447,1
2024,9,MD,21762,1
2024,9,FL,34286,1
2024,9,GA,30044,1
2024,9,GA,30157,1
2024,9,GA,30907,1
2024,9,GA,31632,1
2024,9,MD,20624,1
2024,9,MD,20792,1
2024,9,MD,20759,1
2024,9,MD,28104,1
2024,9,NJ,8075,1
2024,9,NJ,8757,1
2024,9,NY,10601,1
2024,9,PA,17402,1
2024,9,PA,19335,1
2024,9,SC,29605,1
2024,9,TN,38016,1
2024,9,TX,75227,1
2024,9,VA,20135,1
2024,9,WV,26705,1
2024,9,DE,19711,1
2024,9,DE,19806,1
2024,9,DE,19977,1
2024,9,FL,34747,1
2024,9,GA,30083,1
2024,9,HI,96786,1
2024,9,MD,21668,1
2024,9,VA,22311,1
2024,9,MD,21529,1
2024,9,PA,17350,1
2024,9,VA,22102,1
2024,9,VA,22205,1
2024,9,MD,20818,1
2024,9,MD,20686,1
2024,9,MD,21130,1
2024,9,MD,21734,1
2024,9,NC,28546,1
2024,9,NJ,8070,1
2024,9,PA,17214,1
2024,9,PA,17224,1
2024,9,FL,33782,1
2024,9,DC,20036,1
2024,9,FL,32226,1
2024,9,FL,32909,1
2024,9,FL,33830,1
2024,9,DE,19939,1
2024,9,MD,21036,1
2024,9,CA,92336,1
2024,9,VA,22315,1
2024,9,MD,21791,1
2024,9,MD,21662,1
2024,9,SC,29732,1
2024,9,TX,76401,1
2024,9,TX,78537,1
2024,9,VA,20147,1
2024,9,MD,21284,1
2024,9,MD,21607,1
2024,9,PA,19013,1
2024,9,PA,19403,1
2024,9,RI,2888,1
2024,9,VA,20105,1
2024,9,PA,17267,1
2024,9,VA,22554,1
2024,9,VA,22843,1
2024,9,WV,26847,1
2024,9,MD,21140,1
2024,9,NJ,7701,1
2024,9,NJ,8098,1
2024,9,NJ,8109,1
2024,9,MD,20684,1
2024,9,MD,21041,1
2024,9,CA,90041,1
2024,9,CO,81005,1
2024,9,DE,19901,1
2024,9,DE,19963,1
2024,9,FL,34689,1
2024,9,FL,34771,1
2024,9,IN,46952,1
2024,9,PR,603,1
2024,9,PR,698,1
2024,9,VA,20186,1
2024,9,VA,22301,1
2024,9,VA,22611,1
2024,9,NJ,7003,1
2024,9,NJ,8085,1
2024,9,PA,17050,1
2024,9,MD,21814,1
2024,9,WV,26757,1
2024,9,MD,20807,1
2024,9,MD,21540,1
2024,9,MD,20693,1
2024,9,FL,32244,1
2024,9,FL,32958,1
2024,9,AL,36786,1
2024,9,OH,43942,1
2024,9,OH,44313,1
2024,9,PA,17314,1
2024,9,MD,21052,1
2024,9,VA,22193,1
2024,9,WA,98277,1
2024,9,WV,26704,1
2024,9,WV,26722,1
2024,9,TX,78239,1
2024,9,TX,78260,1
2024,9,DE,19962,1
2024,9,GA,30467,1
2024,9,MD,20758,1
2024,9,DC,20007,1
2024,9,VA,23228,1
2024,9,VA,23236,1
2024,9,WI,53901,1
2024,9,WV,25438,1
2024,9,PA,16630,1
2024,9,VA,20124,1
2024,9,VA,22202,1
2024,9,MD,21402,1
2024,9,MD,21520,1
2024,9,MD,20680,1
2024,9,MD,21856,1
2024,9,MI,48230,1
2024,9,MS,39531,1
2024,9,NY,10032,1
2024,9,NY,11423,1
2024,9,NY,13165,1
2024,9,DE,19968,1
2024,9,DE,21819,1
2024,9,FL,32209,1
2024,9,IL,60645,1
2024,9,MD,12126,1
2024,9,CA,92124,1
2024,9,VA,24541,1
2024,9,VA,22101,1
2024,9,VA,22181,1
2024,9,PA,19363,1
2024,9,PR,791,1
2024,9,TX,77379,1
2024,9,VA,20132,1
2024,9,MD,21721,1
2024,9,MD,21821,1
2024,9,NE,68022,1
2024,9,PA,17309,1
2024,9,PA,17313,1
2024,9,MD,20676,1
2024,9,FL,33162,1
2024,9,MD,21640,1
2024,9,MD,21822,1
