"","tract","zip","cty","tot_pop","age_above65","age_below18","white","black","asian","hispanic","edu_highschool","edu_bachelor","edu_graduate","income_0to10k","income_10to50k","income_50to100k","income_100to200k","income_200k","occupation_management","occ_svc","occupation_sales","occupation_naturalresource","occupation_production","median_age","income_median","income_per_capita","census_response_rate2020","census_response_rate2010","nbanks_zip","pct_anymembershp_zip","census","neighborhood","object_id"
"121","24510270903",21218,24510,4644,0.0742894056847545,0.141257536606374,0.174418604651163,0.74526270456503,0.0150732127476314,0.0848406546080965,0.311166253101737,0.310173697270471,0.112158808933002,0.117599351175994,0.46066504460665,0.253852392538524,0.139497161394972,0.0283860502838605,0.284203102961918,0.293370944992948,0.271509167842031,0.0874471086036671,0.0634696755994358,23.6399870801034,50512.6942416869,16900.601784266,0.54,0.66,5,0.455563008785248,"270903","Northwood",77
"122","24510090300",21218,24510,4109,0.20199561937211,0.140910197128255,0.183986371379898,0.701143830615722,0.0389389145777561,0.0335848138233147,0.247113884555382,0.307332293291732,0.136349453978159,0.140763997906855,0.45578231292517,0.240188383045526,0.152276295133438,0.010989010989011,0.550252667040988,0.203256597417181,0.139809096013476,0.0432341381246491,0.0634475014037058,47.0825991725481,39900.1794871795,26245.958137101,0.697,0.73,5,0.455563008785248,"090300","The Waverlies",174
"123","24510120202",21218,24510,6155,0.0264825345247766,0.0290820471161657,0.583103168155971,0.09374492282697,0.266125101543461,0.0628757108042242,0.00628930817610063,0.878567972907596,0.516690856313498,0.147855530474041,0.610045146726862,0.0880361173814898,0.0863431151241535,0.0677200902934537,0.711989574283232,0.0890529973935708,0.157254561251086,0.00781928757602085,0.0338835794960904,24.083476848091,28179.4525959368,25893.6004514673,0.519,NA,5,0.455563008785248,"120202","Greater Charles Village/Barclay",140
"124","24510271102",21218,24510,4431,0.0431053938162943,0.0724441435341909,0.667795080117355,0.206048296095689,0.049424509140149,0.0519070187316633,0.0522041763341067,0.844547563805104,0.505800464037123,0.0135440180586907,0.0857787810383747,0.198645598194131,0.18961625282167,0.512415349887133,0.602674307545368,0.0955109837631328,0.292263610315186,0.00573065902578797,0.00382043935052531,24.6861882193636,200475.803611738,76243.3318284424,0.741,0.72,5,0.455563008785248,"271102","North Baltimore/Guilford/Homeland",93
"125","24510090500",21218,24510,2172,0.0768876611418048,0.225598526703499,0.140423572744015,0.831491712707182,0.00460405156537753,0,0.430020283975659,0.169709263015551,0.0730223123732252,0.0910364145658263,0.504201680672269,0.261904761904762,0.11484593837535,0.0280112044817927,0.212719298245614,0.351973684210526,0.235745614035088,0.0581140350877193,0.141447368421053,31.2424953959484,39632.2773109244,19789.781512605,0.524,0.64,5,0.455563008785248,"090500","The Waverlies",63
"126","24510200200",21223,24510,2686,0.155621742367833,0.286671630677587,0.0241995532390171,0.949739389426657,0,0,0.440677966101695,0.0309760374050263,0.0134424313267095,0.170212765957447,0.603583426651736,0.19036954087346,0.019036954087346,0.0167973124300112,0.124267291910903,0.33411488862837,0.303634232121923,0.0539273153575615,0.184056271981243,37.1212211466865,33801.3325867861,20819.8085106383,0.389,0.63,2,0.475189030170441,"200200","Southwest Baltimore",145
"127","24510200400",21223,24510,1667,0.113977204559088,0.323335332933413,0.0383923215356929,0.875224955008998,0.0233953209358128,0.0245950809838032,0.408140814081408,0.0572057205720572,0.0341034103410341,0.14336917562724,0.736559139784946,0.109318996415771,0.010752688172043,0,0.124137931034483,0.322413793103448,0.274137931034483,0.0258620689655172,0.253448275862069,28.5903419316137,27001.1039426523,10983.0519713262,0.361,0.62,2,0.475189030170441,"200400","Southwest Baltimore",149
"128","24510190200",21223,24510,2084,0.0499040307101727,0.246641074856046,0.332053742802303,0.592610364683301,0.0359884836852207,0.0978886756238004,0.186962750716332,0.208452722063037,0.0967048710601719,0.106500691562932,0.484094052558783,0.280774550484094,0.0940525587828492,0.0345781466113416,0.321961620469083,0.298507462686567,0.17910447761194,0.0916844349680171,0.108742004264392,30.4719769673704,44508.9349930844,21108.235131397,0.374,0.51,2,0.475189030170441,"190200","Southwest Baltimore",136
"129","24510200300",21223,24510,1744,0.0647935779816514,0.375573394495413,0.125573394495413,0.725344036697248,0.0120412844036697,0.0693807339449541,0.373517786561265,0.0256916996047431,0.00395256916996047,0.262857142857143,0.504761904761905,0.163809523809524,0.0685714285714286,0,0.29082774049217,0.34675615212528,0.261744966442953,0.0201342281879195,0.0805369127516778,29.2954128440367,21302.8742857143,11239.5866666667,0.283,0.53,2,0.475189030170441,"200300","Southwest Baltimore",147
"130","24510190300",21223,24510,2372,0.0670320404721754,0.221332209106239,0.230607082630691,0.645868465430017,0.0446880269814503,0.0935919055649241,0.431297709923664,0.115776081424936,0.0413486005089059,0.20389461626575,0.482245131729668,0.261168384879725,0.0366552119129439,0.0160366552119129,0.229597388465724,0.354733405875952,0.230685527747552,0.0489662676822633,0.136017410228509,33.4442664418212,27634.3734249714,17672.892325315,0.349,0.57,2,0.475189030170441,"190300","Southwest Baltimore",139
"131","24510200500",21223,24510,3324,0.0914560770156438,0.298736462093863,0.373947051744886,0.527075812274368,0.0105294825511432,0.126955475330927,0.264425261244889,0.0536119945479328,0.0208995910949568,0.261821366024518,0.528896672504378,0.186514886164623,0.0227670753064799,0,0.17827626918536,0.289256198347107,0.266824085005903,0.0661157024793388,0.19952774498229,36.533182912154,26599.7714535902,11474.4036777583,0.336,0.58,2,0.475189030170441,"200500","Southwest Baltimore",175
"132","24510180300",21223,24510,1820,0.0159340659340659,0.132417582417582,0.353846153846154,0.587912087912088,0.028021978021978,0.0115384615384615,0.293731778425656,0.346938775510204,0.183673469387755,0.255788313120176,0.345093715545755,0.275633958103638,0.110253583241455,0.0132304299889746,0.477229601518027,0.280834914611006,0.139468690702087,0.0531309297912713,0.0493358633776091,31.3369230769231,35293.230429989,25996.8125689085,0.447,0.55,2,0.475189030170441,"180300","Poppleton/The Terraces/Hollins Market",169
"133","24510200100",21223,24510,1649,0.0806549423893269,0.243177683444512,0.0169799878714372,0.983020012128563,0,0.00121285627653123,0.333653846153846,0.0509615384615385,0.000961538461538462,0.223880597014925,0.486940298507463,0.203358208955224,0.0634328358208955,0.0223880597014925,0.131118881118881,0.326923076923077,0.344405594405594,0.104895104895105,0.0926573426573427,36.3979987871437,29046.6417910448,16992.2835820896,0.386,0.68,2,0.475189030170441,"200100","Southwest Baltimore",143
"134","24510190100",21223,24510,2121,0.101367279585101,0.319189061763319,0.0759075907590759,0.90947666195191,0.0146157472890146,0.0598774163130599,0.351665375677769,0.0929512006196747,0.0511231603408211,0.275274056029233,0.524969549330085,0.171741778319123,0.0207064555420219,0.00730816077953715,0.133671742808799,0.346869712351946,0.253807106598985,0.0913705583756345,0.174280879864636,32.6385667138142,25149.5213154689,13730.1912302071,0.377,0.63,2,0.475189030170441,"190100","Southwest Baltimore",172
"135","24510060100",21224,24510,3009,0.0588235294117647,0.209039548022599,0.401462279827185,0.455633100697906,0.0269192422731805,0.229976736457295,0.26522961574508,0.303655107778819,0.128865979381443,0.102910602910603,0.433471933471933,0.227650727650728,0.166320166320166,0.0696465696465697,0.303708439897698,0.28772378516624,0.254475703324808,0.0952685421994885,0.0588235294117647,30.8243270189432,40436.1871101871,26726.2224532225,0.594,0.65,14,0.453630983829498,"060100","Patterson Park North & East",53
"136","24510010200",21224,24510,3332,0.0546218487394958,0.130852340936375,0.822929171668667,0.117947178871549,0.00870348139255702,0.0738295318127251,0.134328358208955,0.637786676374226,0.278121587186021,0.0423317140874393,0.210964607911173,0.285912560721721,0.419153365718251,0.0416377515614157,0.66413916146298,0.0597680642283675,0.192239072256913,0.0454950936663693,0.0383586083853702,31.5616146458583,92040.1436502429,44262.7217210271,0.758,0.8,14,0.453630983829498,"010200","Patterson Park North & East",120
"137","24510260501",21224,24510,5806,0.118325869789873,0.245952462969342,0.689975887013434,0.102824664140544,0.017223561832587,0.340509817430245,0.315085771947528,0.170282542885974,0.0701311806256307,0.0744625065547981,0.422128998426848,0.348190875721028,0.142632406921867,0.0125852123754588,0.241899020346647,0.285983421250942,0.172569706103994,0.156367746797287,0.14318010550113,35.1324491904926,48632.8883062402,21245.4992134242,0.528,0.68,14,0.453630983829498,"260501","Greektown/Bayview",83
"138","24510010100",21224,24510,3176,0.142002518891688,0.0591939546599496,0.898929471032746,0.0503778337531486,0.0403022670025189,0.0173173803526448,0.12597258243794,0.63764357169322,0.266024453501297,0.027359781121751,0.189466484268126,0.274281805745554,0.396032831737346,0.112859097127223,0.664585191793042,0.0811775200713648,0.197591436217663,0.0124888492417484,0.044157002676182,33.6611460957179,99691.2619699042,56500.5786593707,0.722,0.8,14,0.453630983829498,"010100","Canton",158
"139","24510260605",21224,24510,4099,0.148328860697731,0.264698707001708,0.618443522810442,0.205903878994877,0.0063430104903635,0.260551353988778,0.339080459770115,0.162715517241379,0.0693247126436782,0.0558139534883721,0.556976744186046,0.261627906976744,0.115697674418605,0.00988372093023256,0.289093298291721,0.0795006570302234,0.254927726675427,0.203679369250986,0.172798948751643,37.9776774823128,38219.9494186047,22551.8697674419,0.592,0.66,14,0.453630983829498,"260605","Southeastern",29
"140","24510010400",21224,24510,2527,0.0890383854372774,0.0601503759398496,0.868618915710328,0.0277008310249307,0.0550059358923625,0.038385437277404,0.111258278145695,0.733333333333333,0.351434878587196,0.035890218156228,0.156228008444757,0.31597466572836,0.329345531315975,0.16256157635468,0.753098661378285,0.0862667327714427,0.117997025285077,0.0361923648983639,0.00644521566683193,33.4,97032.1456720619,79222.157635468,0.644,0.67,14,0.453630983829498,"010400","Canton",164
"141","24510260604",21224,24510,1445,0.0595155709342561,0.481660899653979,0.195155709342561,0.685121107266436,0.0401384083044983,0.155017301038062,0.266666666666667,0.122962962962963,0.0311111111111111,0.311850311850312,0.528066528066528,0.135135135135135,0.024948024948025,0,0.171348314606742,0.561797752808989,0.120786516853933,0.0308988764044944,0.115168539325843,19.0732179930796,23033.5176715177,12212.632016632,0.49,0.61,14,0.453630983829498,"260604","Southeastern",152
"142","24510261000",21224,24510,3184,0.0455402010050251,0.233040201005025,0.592964824120603,0.324748743718593,0,0.282663316582915,0.254278728606357,0.232762836185819,0.1559902200489,0.0975855130784708,0.358148893360161,0.268611670020121,0.214285714285714,0.0613682092555332,0.362038664323374,0.137668424135911,0.181019332161687,0.212067955477446,0.107205623901582,32.4244032663317,52183.3621730382,25213.4929577465,0.54,0.59,14,0.453630983829498,"261000","Patterson Park North & East",132
"143","24510010300",21224,24510,2479,0.0580879386849536,0.132311415893505,0.90883420734167,0.0201694231544978,0.0242033077853973,0.0431625655506253,0.129177057356608,0.722693266832918,0.330174563591022,0.0558510638297872,0.150709219858156,0.243794326241135,0.391843971631206,0.157801418439716,0.73550135501355,0.056910569105691,0.164227642276423,0.0211382113821138,0.0222222222222222,31.0468334005647,110828.432624113,63703.2765957447,0.725,0.73,14,0.453630983829498,"010300","Canton",161
"144","24510260800",21224,24510,2440,0.0918032786885246,0.223770491803279,0.694262295081967,0.23483606557377,0.0122950819672131,0.389754098360656,0.288224956063269,0.19800820152314,0.0726420620972466,0.135538954108858,0.472785485592316,0.23906083244397,0.152614727854856,0,0.260569456427955,0.311475409836066,0.150992234685073,0.181190681622088,0.095772217428818,32.4686885245902,36344.3895410886,19930.1173959445,0.506,0.58,14,0.453630983829498,"260800","Highlandtown",21
"145","24510060200",21224,24510,3198,0.0503439649781113,0.236710444027517,0.525015634771732,0.419011882426517,0.00218886804252658,0.15791119449656,0.201923076923077,0.456959706959707,0.211080586080586,0.127177700348432,0.275261324041812,0.295296167247387,0.242160278745645,0.0601045296167247,0.553827751196172,0.163875598086124,0.117822966507177,0.0645933014354067,0.0998803827751196,30.608880550344,53750.387630662,29915.8466898955,0.584,0.62,14,0.453630983829498,"060200","Patterson Park North & East",137
"146","24510260900",21224,24510,2852,0.0943197755960729,0.126577840112202,0.904277699859748,0.0476858345021038,0.0227910238429173,0.0417251051893408,0.122862286228623,0.644914491449145,0.271827182718272,0.0890947968638632,0.210976478973628,0.246614397719173,0.354953670705631,0.0983606557377049,0.661421595225176,0.0184481823114487,0.25122083559414,0.0211611502984265,0.0477482365708085,32.0542426367461,91700.6272273699,52133.3556664291,0.706,0.76,14,0.453630983829498,"260900","Highlandtown",26
"147","24510260700",21224,24510,2249,0.0569141840818141,0.276122721209426,0.653623832814584,0.0342374388617163,0.0297910182303246,0.383726100489106,0.295454545454545,0.241310160427807,0.140374331550802,0.100131752305665,0.440052700922266,0.285902503293808,0.140974967061924,0.0329380764163373,0.283842794759825,0.262008733624454,0.163318777292576,0.141484716157205,0.149344978165939,31.8202312138728,47225.0355731225,24350.5928853755,0.6,0.55,14,0.453630983829498,"260700","Greektown/Bayview",133
"148","24510261100",21224,24510,1958,0.0648621041879469,0.116445352400409,0.873340143003064,0.0960163432073544,0.0214504596527068,0.0485188968335036,0.107594936708861,0.688607594936709,0.279113924050633,0.00551876379690949,0.247240618101545,0.227373068432671,0.36644591611479,0.153421633554084,0.700719424460432,0.0690647482014388,0.150359712230216,0.0402877697841727,0.039568345323741,31.5630234933606,108431.229580574,57385.2119205298,0.745,0.77,14,0.453630983829498,"261100","Highlandtown",33
"149","24510260404",21224,24510,2137,0.0481984089845578,0.347683668694431,0.361722040243332,0.379036031820309,0.00467945718296678,0.343472157229761,0.368131868131868,0.104395604395604,0.0557299843014129,0.199044585987261,0.468152866242038,0.221337579617834,0.111464968152866,0,0.116279069767442,0.365116279069767,0.12093023255814,0.180232558139535,0.217441860465116,31.415114646701,33518.5636942675,13540.1608280255,0.41,0.49,14,0.453630983829498,"260404","Greektown/Bayview",79
"150","24510250207",21225,24510,2248,0.0756227758007118,0.24288256227758,0.0587188612099644,0.860320284697509,0.0142348754448399,0.0516014234875445,0.363120567375887,0.21063829787234,0.0709219858156028,0.106094808126411,0.604966139954853,0.196388261851016,0.0801354401805869,0.0124153498871332,0.316821465428277,0.253869969040248,0.21671826625387,0.0949432404540764,0.117647058823529,30.5021352313167,32221.8465011287,18553.5981941309,0.567,0.64,3,0.447239995002747,"250207","Cherry Hill",198
"151","24510250203",21225,24510,1751,0.122786978869218,0.288406624785837,0.144488863506568,0.778983438035408,0.0296973158195317,0.0776699029126214,0.349420849420849,0.11003861003861,0.0115830115830116,0.152080344332855,0.552367288378766,0.195121951219512,0.100430416068867,0,0.170520231213873,0.223988439306358,0.332369942196532,0.105491329479769,0.167630057803468,33.0235294117647,32707.8077474892,17229.8307030129,0.525,0.65,3,0.447239995002747,"250203","Cherry Hill",10
"152","24510250401",21225,24510,3715,0.0468371467025572,0.240376850605653,0.527321668909825,0.370121130551817,0.0363391655450875,0.13135935397039,0.380807311500381,0.0837776085300838,0.0201827875095202,0.100157728706625,0.524447949526814,0.22397476340694,0.122239747634069,0.029179810725552,0.154808959156785,0.308959156785244,0.236495388669302,0.173254281949934,0.126482213438735,36.9245222072678,41020.1853312303,20452.0205047319,0.463,0.59,3,0.447239995002747,"250401","Brooklyn/Curtis Bay/Hawkins Point",4
"153","24510250402",21225,24510,4659,0.0379909851899549,0.311869499892681,0.274093153037132,0.521141875939043,0.0060098733633827,0.153466409100665,0.374683544303797,0.0770343580470163,0.033996383363472,0.129153605015674,0.5141065830721,0.305329153605016,0.0200626959247649,0.0313479623824451,0.183684494867639,0.24527282549973,0.263641274986494,0.10913019989195,0.198271204754187,31.8699291693496,37922.139184953,17972.273354232,0.458,0.56,3,0.447239995002747,"250402","Brooklyn/Curtis Bay/Hawkins Point",7
"154","24510250204",21225,24510,4083,0.0555963752143032,0.464364437913299,0.0159196669115846,0.978937056086211,0,0.0284104824883664,0.480458572173007,0.0609692548202189,0.0114643043251694,0.380501015572106,0.506431956668923,0.0920785375761679,0.014218009478673,0.00677048070412999,0.124713958810069,0.367276887871854,0.279176201372998,0.0217391304347826,0.207093821510297,20.91675238795,14346.9099526066,9318.8740690589,0.548,0.65,3,0.447239995002747,"250204","Cherry Hill",14
"155","24510250500",21226,24510,5462,0.0699377517392896,0.266202856096668,0.542292200659099,0.337971439033321,0,0.106737458806298,0.463400059755004,0.0367493277561996,0.0137436510307738,0.099025141097999,0.538737814263725,0.286300667008722,0.0759363776295536,0,0.14759676733305,0.227988090174394,0.296894938324117,0.168438962143769,0.15908124202467,31.8837239106554,38388.8327347358,16831.8055413032,0.452,0.58,0,0.335345983505249,"250500","Brooklyn/Curtis Bay/Hawkins Point",34
"156","24510250102",21229,24510,3193,0.088944566238647,0.247103037895396,0.0466645787660507,0.932978390228625,0.0125274036955841,0.00501096147823364,0.286637931034483,0.129310344827586,0.0533405172413793,0.0597870597870598,0.514332514332514,0.368550368550369,0.0540540540540541,0.00327600327600328,0.235150030618494,0.235762400489896,0.346601347213717,0.0410287813839559,0.141457440293938,29.6285311619167,43249.1842751843,19661.153972154,0.608,0.69,8,0.436487019062042,"250102","Allendale/Irvington/S. Hilton",6
"157","24510160802",21229,24510,3231,0.11637264004952,0.266480965645311,0.0139275766016713,0.974620860414732,0,0.0263076446920458,0.367787255393879,0.0722528850978424,0.0376317109884596,0.06511175898931,0.564625850340136,0.240038872691934,0.115646258503401,0.0145772594752187,0.289205702647658,0.275627970128988,0.240325865580448,0.0482009504412763,0.146639511201629,33.8253172392448,45899.0077745384,21260.8153547133,0.53,0.69,8,0.436487019062042,"160802","Edmondson Village",90
"158","24510200702",21229,24510,1049,0.171591992373689,0.282173498570067,0.0152526215443279,0.966634890371783,0,0,0.326283987915408,0.0392749244712991,0.00755287009063444,0.2541567695962,0.548693586698337,0.197149643705463,0,0,0.0822368421052632,0.490131578947368,0.289473684210526,0,0.138157894736842,39.2983794089609,23104.513064133,12437.809976247,0.476,0.73,8,0.436487019062042,"200702","Allendale/Irvington/S. Hilton",138
"159","24510250101",21229,24510,4427,0.072283713575785,0.28913485430314,0.0822227241924554,0.839394623898803,0.013779082900384,0.00293652586401626,0.340932642487047,0.145077720207254,0.0369602763385147,0.0471821756225426,0.454128440366972,0.349279161205767,0.0989515072083879,0.0504587155963303,0.373126041088284,0.209328151027207,0.254858411993337,0.0471960022209883,0.115491393670183,35.4139597921843,51183.1979030144,24129.0832241153,0.644,0.74,8,0.436487019062042,"250101","Beechfield/Ten Hills/West Hills",5
"160","24510200800",21229,24510,2164,0.112292051756007,0.249075785582255,0.115064695009242,0.869685767097967,0,0.0189463955637708,0.390027322404372,0.129781420765027,0.0484972677595628,0.193247962747381,0.449359720605355,0.29452852153667,0.0628637951105937,0,0.241050119331742,0.27326968973747,0.217183770883055,0.0835322195704057,0.184964200477327,38.36926987061,37794.187427241,19212.6693830035,0.491,0.64,8,0.436487019062042,"200800","Allendale/Irvington/S. Hilton",74
"161","24510160801",21229,24510,3048,0.141076115485564,0.24245406824147,0.00688976377952756,0.972769028871391,0,0.00688976377952756,0.415533980582524,0.161165048543689,0.0262135922330097,0.0594059405940594,0.616336633663366,0.257425742574257,0.0561056105610561,0.0107260726072607,0.186028853454822,0.287015945330296,0.353834472285497,0.0372057706909643,0.135914958238421,39.2760826771654,32071.1559405941,23304.6369636964,0.591,0.69,8,0.436487019062042,"160801","Edmondson Village",86
"162","24510250103",21229,24510,3693,0.180882751150826,0.168155970755483,0.6428378012456,0.282696994313566,0.00189547793122123,0.0774438126184674,0.331262939958592,0.120772946859903,0.041407867494824,0.140663390663391,0.490786240786241,0.247542997542998,0.115479115479115,0.00552825552825553,0.319502074688797,0.205394190871369,0.217842323651452,0.106500691562932,0.15076071922545,44.5620092066071,37576.101965602,21620.8746928747,0.666,0.77,8,0.436487019062042,"250103","Morrell Park/Violetville",9
"163","24510280404",21229,24510,2386,0.133277451802179,0.237636211232188,0.0389773679798826,0.956412405699916,0,0,0.453084832904884,0.123393316195373,0.0604113110539846,0.167785234899329,0.416107382550336,0.3165548098434,0.087248322147651,0.0123042505592841,0.269932756964457,0.238232468780019,0.355427473583093,0.037463976945245,0.0989433237271854,32.9902766135792,40157.5928411633,20816.4340044743,0.614,0.68,8,0.436487019062042,"280404","Allendale/Irvington/S. Hilton",47
"164","24510280402",21229,24510,1762,0.173098751418842,0.15266742338252,0.00851305334846765,0.955732122587968,0,0.00737797956867196,0.342835708927232,0.108027006751688,0.0690172543135784,0.0808823529411765,0.633823529411765,0.236764705882353,0.0485294117647059,0,0.166042446941323,0.275905118601748,0.363295880149813,0.052434456928839,0.142322097378277,44.4186152099887,40900.0823529412,19502.4941176471,0.652,0.83,8,0.436487019062042,"280402","Edmondson Village",155
"165","24510200701",21229,24510,5109,0.131728322568017,0.261499314934429,0.0170287727539636,0.95302407516148,0,0.0230964963789391,0.341441167528124,0.061112800243235,0.0179385831559745,0.128739316239316,0.555021367521368,0.270299145299145,0.0422008547008547,0.00373931623931624,0.232389730085583,0.315997366688611,0.257406188281764,0.0566161948650428,0.137590520078999,36.9917792131533,36048.4455128205,16474.8146367521,0.56,0.77,8,0.436487019062042,"200701","Allendale/Irvington/S. Hilton",66
"166","24510280401",21229,24510,3693,0.141348497156783,0.191443271053344,0.135391280801516,0.829406986190089,0,0.0154346060113729,0.304364043267438,0.272659455427079,0.1130175307721,0.0428954423592493,0.425603217158177,0.329758713136729,0.184316353887399,0.017426273458445,0.388577827547592,0.142217245240761,0.314669652855543,0.0341545352743561,0.120380739081747,41.8688058489033,56972.1333780161,28104.1387399464,0.734,0.75,8,0.436487019062042,"280401","Beechfield/Ten Hills/West Hills",43
"167","24510200600",21229,24510,2604,0.134408602150538,0.19815668202765,0.331413210445469,0.587557603686636,0,0.0341781874039939,0.320559295701709,0.113930605903677,0.0714655618850337,0.0653442240373396,0.520420070011669,0.323220536756126,0.0723453908984831,0.0186697782963827,0.22168905950096,0.263915547024952,0.293666026871401,0.09021113243762,0.130518234165067,37.5506144393241,29998.0280046674,17503.1668611435,0.473,0.66,8,0.436487019062042,"200600","Allendale/Irvington/S. Hilton",178
"168","24510280403",21229,24510,6001,0.0913181136477254,0.259790034994168,0.249458423596067,0.730544909181803,0,0.0264955840693218,0.328273244781784,0.264299268094335,0.132556248305774,0.0401841774801172,0.38970280452072,0.391795730431143,0.133528673084973,0.0447886144830473,0.277524429967427,0.334527687296417,0.253420195439739,0.0469055374592834,0.0876221498371336,32.9904515914014,62276.8455420678,31076.8760987861,0.636,0.72,8,0.436487019062042,"280403","Beechfield/Ten Hills/West Hills",46
"169","24510250205",21230,24510,4489,0.0512363555357541,0.255067943862776,0.333927378035197,0.578525284027623,0.0599242593005124,0.057919358431722,0.371980676328502,0.134230503795721,0.0417529330572809,0.076379974326059,0.494223363286264,0.356225930680359,0.0731707317073171,0,0.193427230046948,0.369953051643192,0.244131455399061,0.0629107981220657,0.129577464788732,32.75974604589,47109.4897304236,19813.7227214377,0.524,0.61,8,0.444436997175217,"250205","Westport/Mount Winans/Lakeland",98
"170","24510210200",21230,24510,2888,0.0948753462603878,0.171052631578947,0.367728531855956,0.57409972299169,0.0193905817174515,0.0356648199445983,0.290097629009763,0.256624825662483,0.115760111576011,0.254224270353303,0.36405529953917,0.216589861751152,0.146697388632873,0.0184331797235023,0.489677952105698,0.175061932287366,0.206440957886045,0.0346820809248555,0.0941370767960363,36.668040166205,20531.0069124424,25021.0829493088,0.551,0.66,8,0.444436997175217,"210200","Pigtown/Carroll Park",119
"171","24510240300",21230,24510,1996,0.0445891783567134,0.0841683366733467,0.875751503006012,0.0415831663326653,0.0551102204408818,0.0521042084168337,0.0960244648318043,0.742507645259939,0.335779816513761,0.0619389587073609,0.145421903052065,0.344703770197487,0.29802513464991,0.149910233393178,0.769601100412655,0.0550206327372765,0.147867950481431,0.0130674002751032,0.0144429160935351,33.6441382765531,90216.7001795332,64347.8267504488,0.707,0.8,8,0.444436997175217,"240300","Inner Harbor/Federal Hill",3
"172","24510240200",21230,24510,3233,0.1023816888339,0.0850603154964429,0.825239715434581,0.084751005258274,0.0408289514382926,0.0411382616764615,0.104688050757843,0.762072611913994,0.379273880860063,0.0177696078431373,0.134803921568627,0.240196078431373,0.323529411764706,0.283700980392157,0.801282051282051,0.0311965811965812,0.141880341880342,0.0141025641025641,0.0115384615384615,36.0163625115991,130235.294117647,87836.3308823529,0.704,0.75,8,0.444436997175217,"240200","Inner Harbor/Federal Hill",121
"173","24510240400",21230,24510,2985,0.0683417085427136,0.116917922948074,0.904857621440536,0.00368509212730318,0.0351758793969849,0.0626465661641541,0.129289704708699,0.685953711093376,0.327214684756584,0.00887096774193548,0.118548387096774,0.329032258064516,0.47741935483871,0.0661290322580645,0.751630941286114,0.0726933830382106,0.143056849953402,0.0116495806150979,0.0209692451071761,31.0145393634841,104413.306451613,50164.75,0.753,0.81,8,0.444436997175217,"240400","South Baltimore",13
"174","24510220100",21230,24510,4196,0.151811248808389,0.0958055290753098,0.752621544327931,0.144899904671115,0.0414680648236416,0.0543374642516683,0.128591749644381,0.658036984352774,0.366429587482219,0.0559090909090909,0.340454545454545,0.183181818181818,0.257272727272727,0.163181818181818,0.743184512050573,0.0205452390359542,0.216515211378902,0.00513630975898854,0.0146187277755828,41.6085557673975,62743.78,63814.8036363636,0.651,0.73,8,0.444436997175217,"220100","Inner Harbor/Federal Hill",113
"175","24510250301",21230,24510,2346,0.0822676896845695,0.331202046035806,0.0835464620630861,0.914322250639386,0,0.0140664961636829,0.372661870503597,0.0712230215827338,0.0201438848920863,0.272401433691756,0.387096774193548,0.318996415770609,0.021505376344086,0,0.286501377410468,0.28236914600551,0.198347107438017,0.0633608815426997,0.169421487603306,32.8941176470588,30721.8494623656,15115.4946236559,0.512,0.6,8,0.444436997175217,"250301","Westport/Mount Winans/Lakeland",199
"176","24510240100",21230,24510,3118,0.0679923027581783,0.13951250801796,0.922065426555484,0.0224502886465683,0.0304682488774856,0.0327132777421424,0.0909797822706065,0.699066874027994,0.276438569206843,0.0653061224489796,0.181632653061225,0.186394557823129,0.35578231292517,0.210884353741497,0.68001907486886,0.0247973295183596,0.239389604196471,0.0162136385312351,0.0395803528850739,34.6289288005132,120487.578231293,67644.6693877551,0.719,0.78,8,0.444436997175217,"240100","South Baltimore",117
"177","24510210100",21230,24510,2376,0.047979797979798,0.175925925925926,0.313552188552189,0.644360269360269,0.0260942760942761,0.0315656565656566,0.230138713745271,0.418663303909206,0.159520807061791,0.135437881873727,0.369653767820774,0.246435845213849,0.221995926680244,0.0264765784114053,0.529961089494163,0.157198443579767,0.230350194552529,0.0140077821011673,0.0684824902723735,30.1757575757576,46025.4857433809,27928.1303462322,0.577,0.66,8,0.444436997175217,"210100","Pigtown/Carroll Park",111
"178","24510230200",21230,24510,2245,0.0543429844097996,0.110022271714922,0.828062360801782,0.105122494432071,0.0298440979955457,0.0846325167037862,0.119108280254777,0.714012738853503,0.273248407643312,0.0405539070227498,0.155291790306627,0.295746785361029,0.409495548961424,0.0989119683481701,0.649851632047478,0.0789317507418398,0.129970326409496,0.0166172106824926,0.124629080118694,29.0443652561247,102121.675568744,53182.4233432245,0.666,0.7,8,0.444436997175217,"230200","Inner Harbor/Federal Hill",30
"179","24510230300",21230,24510,1254,0.0550239234449761,0.0334928229665072,0.920255183413078,0.0382775119617225,0.0239234449760766,0.0390749601275917,0.100478468899522,0.708133971291866,0.272727272727273,0.0383275261324042,0.177700348432056,0.259581881533101,0.411149825783972,0.113240418118467,0.748490945674044,0.0503018108651912,0.177062374245473,0.0110663983903421,0.0130784708249497,29.6131578947368,104338.520905923,55249.5191637631,0.667,0.71,8,0.444436997175217,"230300","South Baltimore",115
