County,County Name,Election District - Precinct,Congressional,Legislative,Office Name,Office District,Candidate Name,Party,Winner,Write-In?,Early Votes,Early Votes Against,Election Night Votes,Election Night Votes Against,Mail-In Ballot 1 Votes,Mail-In Ballot 1 Votes Against,Provisional Votes,Provisional Votes Against,Mail-In Ballot 2 Votes,Mail-In Ballot 2 Votes Against 
3,Baltimore City,008-001,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Other Write-Ins,,,Y,0,,0,,0,,4,,0, 
3,Baltimore City,008-001,7,45,Judge Spec Appeal at Lg,,Stuart R. Berger,JUD,Y,,4,2,9,4,9,0,7,0,3,0
3,Baltimore City,008-001,7,45,Judge Spec Appeal at Lg,,Terrence M. R. Zic,JUD,Y,,6,0,9,4,8,0,6,0,3,0
3,Baltimore City,008-001,7,45,State's Attorney,,Ivan Bates,DEM,Y,,7,,19,,13,,8,,3, 
3,Baltimore City,008-001,7,45,State's Attorney,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-001,7,45,Clerk Circuit Court,,Xavier A. Conaway,DEM,Y,,5,,14,,10,,7,,3, 
3,Baltimore City,008-001,7,45,Clerk Circuit Court,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-001,7,45,Register of Wills,,Belinda K. Conaway,DEM,Y,,4,,15,,9,,8,,3, 
3,Baltimore City,008-001,7,45,Register of Wills,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-001,7,45,Judge Orphans' Court,,"Charles ""Chuck"" Bernstein",DEM,Y,,6,,15,,9,,6,,3, 
3,Baltimore City,008-001,7,45,Judge Orphans' Court,,Lewyn Scott Garrett,DEM,Y,,6,,16,,9,,7,,3, 
3,Baltimore City,008-001,7,45,Judge Orphans' Court,,Michele E. Loewenthal,DEM,Y,,6,,15,,9,,8,,3, 
3,Baltimore City,008-001,7,45,Judge Orphans' Court,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-001,7,45,Sheriff,,Sam Cogen,DEM,Y,,6,,19,,11,,7,,3, 
3,Baltimore City,008-001,7,45,Sheriff,,Other Write-Ins,,,Y,0,,0,,0,,1,,0, 
3,Baltimore City,008-001,7,45,Board of Ed at Large,,April Christina Curley,NON,,,3,,6,,9,,3,,0, 
3,Baltimore City,008-001,7,45,Board of Ed at Large,,Ashley E. Esposito,NON,Y,,4,,5,,6,,4,,2, 
3,Baltimore City,008-001,7,45,Board of Ed at Large,,Salimah Jasani,NON,,,4,,7,,6,,1,,1, 
3,Baltimore City,008-001,7,45,Board of Ed at Large,,Kwame Kenyatta-Bey,NON,Y,,1,,7,,5,,3,,1, 
3,Baltimore City,008-001,7,45,Board of Ed at Large,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-002,7,45,Governor / Lt. Governor,,Dan Cox and Gordana Schifanelli,REP,,,3,,17,,1,,0,,2, 
3,Baltimore City,008-002,7,45,Governor / Lt. Governor,,Wes Moore and Aruna Miller,DEM,Y,,65,,167,,43,,8,,15, 
3,Baltimore City,008-002,7,45,Governor / Lt. Governor,,David Lashar and Christiana Logansmith,LIB,,,0,,0,,0,,0,,0, 
3,Baltimore City,008-002,7,45,Governor / Lt. Governor,,Nancy Wallace and Patrick Elder,GRN,,,2,,5,,0,,0,,0, 
3,Baltimore City,008-002,7,45,Governor / Lt. Governor,,David Harding and Cathy White,WCP,,,0,,4,,0,,1,,0, 
3,Baltimore City,008-002,7,45,Governor / Lt. Governor,,Kyle Sefcik and Katie Lee,UNA,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-002,7,45,Governor / Lt. Governor,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-002,7,45,Comptroller,,Barry Glassman,REP,,,3,,22,,1,,1,,1, 
3,Baltimore City,008-002,7,45,Comptroller,,Brooke Elizabeth Lierman,DEM,Y,,66,,171,,45,,8,,15, 
3,Baltimore City,008-002,7,45,Comptroller,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-002,7,45,Attorney General,,Michael Anthony Peroutka,REP,,,1,,21,,1,,0,,1, 
3,Baltimore City,008-002,7,45,Attorney General,,Anthony G. Brown,DEM,Y,,70,,171,,45,,9,,17, 
3,Baltimore City,008-002,7,45,Attorney General,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-002,7,45,U.S. Senator,,Chris Chaffee,REP,,,1,,19,,1,,0,,1, 
3,Baltimore City,008-002,7,45,U.S. Senator,,Chris Van Hollen,DEM,Y,,70,,173,,43,,9,,17, 
3,Baltimore City,008-002,7,45,U.S. Senator,,Scottie Griffin,DEM,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-002,7,45,U.S. Senator,,Andrew J. Wildman,UNA,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-002,7,45,U.S. Senator,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-002,7,45,U.S. Congress,7,Scott M. Collier,REP,,,2,,21,,2,,0,,1, 
3,Baltimore City,008-002,7,45,U.S. Congress,7,Kweisi Mfume,DEM,Y,,69,,170,,44,,9,,17, 
3,Baltimore City,008-002,7,45,U.S. Congress,7,Other Write-Ins,,,Y,1,,1,,0,,0,,0, 
3,Baltimore City,008-002,7,45,State Senator,45,Cory V. McCray,DEM,Y,,65,,175,,45,,3,,16, 
3,Baltimore City,008-002,7,45,State Senator,45,Other Write-Ins,,,Y,1,,3,,0,,0,,0, 
3,Baltimore City,008-002,7,45,House of Delegates,45,Antonio Barboza,REP,,,4,,23,,1,,0,,1, 
3,Baltimore City,008-002,7,45,House of Delegates,45,Jackie Addison,DEM,Y,,60,,164,,42,,4,,15, 
3,Baltimore City,008-002,7,45,House of Delegates,45,Stephanie Smith,DEM,Y,,60,,132,,36,,3,,12, 
3,Baltimore City,008-002,7,45,House of Delegates,45,Caylin Young,DEM,Y,,51,,132,,39,,3,,12, 
3,Baltimore City,008-002,7,45,House of Delegates,45,Other Write-Ins,,,Y,1,,2,,0,,0,,0, 
3,Baltimore City,008-002,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Erik Atas,JUD,Y,,35,,92,,23,,4,,10, 
3,Baltimore City,008-002,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Charles Mario Blomquist,JUD,Y,,31,,92,,23,,6,,9, 
3,Baltimore City,008-002,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Myshala E. Middleton,JUD,Y,,48,,123,,32,,6,,13, 
3,Baltimore City,008-002,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Barry G. Williams,JUD,Y,,46,,121,,26,,5,,10, 
3,Baltimore City,008-002,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Other Write-Ins,,,Y,0,,3,,0,,0,,0, 
3,Baltimore City,008-002,7,45,Judge Spec Appeal at Lg,,Stuart R. Berger,JUD,Y,,45,16,127,35,29,7,4,3,11,4
3,Baltimore City,008-002,7,45,Judge Spec Appeal at Lg,,Terrence M. R. Zic,JUD,Y,,40,19,116,38,30,8,6,2,12,4
3,Baltimore City,008-002,7,45,State's Attorney,,Ivan Bates,DEM,Y,,68,,174,,43,,8,,16, 
3,Baltimore City,008-002,7,45,State's Attorney,,Other Write-Ins,,,Y,1,,4,,1,,0,,0, 
3,Baltimore City,008-002,7,45,Clerk Circuit Court,,Xavier A. Conaway,DEM,Y,,59,,168,,41,,8,,13, 
3,Baltimore City,008-002,7,45,Clerk Circuit Court,,Other Write-Ins,,,Y,1,,3,,0,,0,,0, 
3,Baltimore City,008-002,7,45,Register of Wills,,Belinda K. Conaway,DEM,Y,,60,,175,,41,,7,,13, 
3,Baltimore City,008-002,7,45,Register of Wills,,Other Write-Ins,,,Y,1,,2,,0,,0,,0, 
3,Baltimore City,008-002,7,45,Judge Orphans' Court,,"Charles ""Chuck"" Bernstein",DEM,Y,,46,,136,,35,,7,,12, 
3,Baltimore City,008-002,7,45,Judge Orphans' Court,,Lewyn Scott Garrett,DEM,Y,,45,,134,,35,,6,,10, 
3,Baltimore City,008-002,7,45,Judge Orphans' Court,,Michele E. Loewenthal,DEM,Y,,49,,139,,31,,7,,11, 
3,Baltimore City,008-002,7,45,Judge Orphans' Court,,Other Write-Ins,,,Y,0,,1,,0,,0,,0, 
3,Baltimore City,008-002,7,45,Sheriff,,Sam Cogen,DEM,Y,,57,,166,,39,,8,,13, 
3,Baltimore City,008-002,7,45,Sheriff,,Other Write-Ins,,,Y,1,,3,,0,,0,,0, 
3,Baltimore City,008-002,7,45,Board of Ed at Large,,April Christina Curley,NON,,,24,,59,,16,,0,,11, 
3,Baltimore City,008-002,7,45,Board of Ed at Large,,Ashley E. Esposito,NON,Y,,21,,73,,19,,1,,11, 
3,Baltimore City,008-002,7,45,Board of Ed at Large,,Salimah Jasani,NON,,,19,,43,,11,,4,,3, 
3,Baltimore City,008-002,7,45,Board of Ed at Large,,Kwame Kenyatta-Bey,NON,Y,,35,,85,,22,,6,,3, 
3,Baltimore City,008-002,7,45,Board of Ed at Large,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-003,7,45,Governor / Lt. Governor,,Dan Cox and Gordana Schifanelli,REP,,,1,,15,,1,,0,,1, 
3,Baltimore City,008-003,7,45,Governor / Lt. Governor,,Wes Moore and Aruna Miller,DEM,Y,,36,,149,,72,,10,,13, 
3,Baltimore City,008-003,7,45,Governor / Lt. Governor,,David Lashar and Christiana Logansmith,LIB,,,0,,0,,1,,0,,0, 
3,Baltimore City,008-003,7,45,Governor / Lt. Governor,,Nancy Wallace and Patrick Elder,GRN,,,0,,8,,0,,0,,0, 
3,Baltimore City,008-003,7,45,Governor / Lt. Governor,,David Harding and Cathy White,WCP,,,0,,6,,0,,0,,1, 
3,Baltimore City,008-003,7,45,Governor / Lt. Governor,,Kyle Sefcik and Katie Lee,UNA,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-003,7,45,Governor / Lt. Governor,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-003,7,45,Comptroller,,Barry Glassman,REP,,,2,,19,,3,,1,,2, 
3,Baltimore City,008-003,7,45,Comptroller,,Brooke Elizabeth Lierman,DEM,Y,,35,,154,,74,,9,,13, 
3,Baltimore City,008-003,7,45,Comptroller,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-003,7,45,Attorney General,,Michael Anthony Peroutka,REP,,,1,,13,,1,,1,,1, 
3,Baltimore City,008-003,7,45,Attorney General,,Anthony G. Brown,DEM,Y,,36,,164,,78,,8,,14, 
3,Baltimore City,008-003,7,45,Attorney General,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-003,7,45,U.S. Senator,,Chris Chaffee,REP,,,0,,11,,2,,1,,1, 
3,Baltimore City,008-003,7,45,U.S. Senator,,Chris Van Hollen,DEM,Y,,38,,164,,76,,8,,13, 
3,Baltimore City,008-003,7,45,U.S. Senator,,Scottie Griffin,DEM,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-003,7,45,U.S. Senator,,Andrew J. Wildman,UNA,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-003,7,45,U.S. Senator,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-003,7,45,U.S. Congress,7,Scott M. Collier,REP,,,1,,15,,0,,0,,1, 
3,Baltimore City,008-003,7,45,U.S. Congress,7,Kweisi Mfume,DEM,Y,,37,,163,,77,,10,,14, 
3,Baltimore City,008-003,7,45,U.S. Congress,7,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-003,7,45,State Senator,45,Cory V. McCray,DEM,Y,,37,,166,,74,,8,,14, 
3,Baltimore City,008-003,7,45,State Senator,45,Other Write-Ins,,,Y,0,,1,,0,,0,,0, 
3,Baltimore City,008-003,7,45,House of Delegates,45,Antonio Barboza,REP,,,1,,24,,4,,2,,2, 
3,Baltimore City,008-003,7,45,House of Delegates,45,Jackie Addison,DEM,Y,,33,,140,,66,,6,,11, 
3,Baltimore City,008-003,7,45,House of Delegates,45,Stephanie Smith,DEM,Y,,30,,137,,56,,7,,13, 
3,Baltimore City,008-003,7,45,House of Delegates,45,Caylin Young,DEM,Y,,30,,121,,62,,5,,12, 
3,Baltimore City,008-003,7,45,House of Delegates,45,Other Write-Ins,,,Y,0,,0,,1,,0,,0, 
3,Baltimore City,008-003,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Erik Atas,JUD,Y,,22,,94,,42,,3,,9, 
3,Baltimore City,008-003,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Charles Mario Blomquist,JUD,Y,,22,,98,,43,,4,,10, 
3,Baltimore City,008-003,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Myshala E. Middleton,JUD,Y,,24,,117,,55,,4,,12, 
3,Baltimore City,008-003,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Barry G. Williams,JUD,Y,,26,,114,,50,,6,,11, 
3,Baltimore City,008-003,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Other Write-Ins,,,Y,0,,1,,0,,0,,0, 
3,Baltimore City,008-003,7,45,Judge Spec Appeal at Lg,,Stuart R. Berger,JUD,Y,,26,5,124,36,61,12,6,1,13,0
3,Baltimore City,008-003,7,45,Judge Spec Appeal at Lg,,Terrence M. R. Zic,JUD,Y,,26,5,125,37,60,9,5,0,11,2
3,Baltimore City,008-003,7,45,State's Attorney,,Ivan Bates,DEM,Y,,36,,165,,78,,7,,14, 
3,Baltimore City,008-003,7,45,State's Attorney,,Other Write-Ins,,,Y,0,,3,,1,,0,,0, 
3,Baltimore City,008-003,7,45,Clerk Circuit Court,,Xavier A. Conaway,DEM,Y,,37,,161,,75,,7,,14, 
3,Baltimore City,008-003,7,45,Clerk Circuit Court,,Other Write-Ins,,,Y,0,,2,,0,,1,,0, 
3,Baltimore City,008-003,7,45,Register of Wills,,Belinda K. Conaway,DEM,Y,,38,,160,,75,,6,,14, 
3,Baltimore City,008-003,7,45,Register of Wills,,Other Write-Ins,,,Y,0,,1,,0,,1,,0, 
3,Baltimore City,008-003,7,45,Judge Orphans' Court,,"Charles ""Chuck"" Bernstein",DEM,Y,,30,,131,,62,,7,,12, 
3,Baltimore City,008-003,7,45,Judge Orphans' Court,,Lewyn Scott Garrett,DEM,Y,,30,,128,,59,,7,,11, 
3,Baltimore City,008-003,7,45,Judge Orphans' Court,,Michele E. Loewenthal,DEM,Y,,31,,131,,61,,7,,10, 
3,Baltimore City,008-003,7,45,Judge Orphans' Court,,Other Write-Ins,,,Y,0,,1,,0,,0,,0, 
3,Baltimore City,008-003,7,45,Sheriff,,Sam Cogen,DEM,Y,,34,,155,,71,,7,,14, 
3,Baltimore City,008-003,7,45,Sheriff,,Other Write-Ins,,,Y,0,,1,,1,,0,,0, 
3,Baltimore City,008-003,7,45,Board of Ed at Large,,April Christina Curley,NON,,,23,,73,,36,,2,,7, 
3,Baltimore City,008-003,7,45,Board of Ed at Large,,Ashley E. Esposito,NON,Y,,11,,67,,23,,5,,6, 
3,Baltimore City,008-003,7,45,Board of Ed at Large,,Salimah Jasani,NON,,,3,,38,,7,,0,,4, 
3,Baltimore City,008-003,7,45,Board of Ed at Large,,Kwame Kenyatta-Bey,NON,Y,,22,,97,,41,,4,,9, 
3,Baltimore City,008-003,7,45,Board of Ed at Large,,Other Write-Ins,,,Y,0,,1,,1,,0,,0, 
3,Baltimore City,008-004,7,45,Governor / Lt. Governor,,Dan Cox and Gordana Schifanelli,REP,,,1,,2,,0,,0,,0, 
3,Baltimore City,008-004,7,45,Governor / Lt. Governor,,Wes Moore and Aruna Miller,DEM,Y,,9,,30,,16,,5,,3, 
3,Baltimore City,008-004,7,45,Governor / Lt. Governor,,David Lashar and Christiana Logansmith,LIB,,,0,,0,,0,,0,,0, 
3,Baltimore City,008-004,7,45,Governor / Lt. Governor,,Nancy Wallace and Patrick Elder,GRN,,,0,,1,,2,,0,,0, 
3,Baltimore City,008-004,7,45,Governor / Lt. Governor,,David Harding and Cathy White,WCP,,,0,,1,,0,,0,,1, 
3,Baltimore City,008-004,7,45,Governor / Lt. Governor,,Kyle Sefcik and Katie Lee,UNA,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-004,7,45,Governor / Lt. Governor,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-004,7,45,Comptroller,,Barry Glassman,REP,,,1,,2,,0,,0,,0, 
3,Baltimore City,008-004,7,45,Comptroller,,Brooke Elizabeth Lierman,DEM,Y,,8,,33,,18,,5,,4, 
3,Baltimore City,008-004,7,45,Comptroller,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-004,7,45,Attorney General,,Michael Anthony Peroutka,REP,,,1,,1,,0,,0,,0, 
3,Baltimore City,008-004,7,45,Attorney General,,Anthony G. Brown,DEM,Y,,9,,33,,19,,5,,4, 
3,Baltimore City,008-004,7,45,Attorney General,,Other Write-Ins,,,Y,0,,1,,0,,0,,0, 
3,Baltimore City,008-004,7,45,U.S. Senator,,Chris Chaffee,REP,,,1,,1,,1,,0,,0, 
3,Baltimore City,008-004,7,45,U.S. Senator,,Chris Van Hollen,DEM,Y,,9,,34,,18,,5,,4, 
3,Baltimore City,008-004,7,45,U.S. Senator,,Scottie Griffin,DEM,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-004,7,45,U.S. Senator,,Andrew J. Wildman,UNA,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-004,7,45,U.S. Senator,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-004,7,45,U.S. Congress,7,Scott M. Collier,REP,,,1,,2,,1,,0,,0, 
3,Baltimore City,008-004,7,45,U.S. Congress,7,Kweisi Mfume,DEM,Y,,9,,32,,19,,5,,4, 
3,Baltimore City,008-004,7,45,U.S. Congress,7,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-004,7,45,State Senator,45,Cory V. McCray,DEM,Y,,9,,32,,18,,4,,4, 
3,Baltimore City,008-004,7,45,State Senator,45,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-004,7,45,House of Delegates,45,Antonio Barboza,REP,,,2,,3,,1,,0,,0, 
3,Baltimore City,008-004,7,45,House of Delegates,45,Jackie Addison,DEM,Y,,8,,22,,14,,3,,4, 
3,Baltimore City,008-004,7,45,House of Delegates,45,Stephanie Smith,DEM,Y,,8,,28,,14,,4,,4, 
3,Baltimore City,008-004,7,45,House of Delegates,45,Caylin Young,DEM,Y,,6,,22,,16,,3,,4, 
3,Baltimore City,008-004,7,45,House of Delegates,45,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-004,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Erik Atas,JUD,Y,,7,,12,,9,,2,,3, 
3,Baltimore City,008-004,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Charles Mario Blomquist,JUD,Y,,6,,12,,10,,4,,3, 
3,Baltimore City,008-004,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Myshala E. Middleton,JUD,Y,,6,,21,,11,,3,,3, 
3,Baltimore City,008-004,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Barry G. Williams,JUD,Y,,7,,21,,14,,3,,3, 
3,Baltimore City,008-004,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-004,7,45,Judge Spec Appeal at Lg,,Stuart R. Berger,JUD,Y,,5,5,19,11,18,2,4,1,3,1
3,Baltimore City,008-004,7,45,Judge Spec Appeal at Lg,,Terrence M. R. Zic,JUD,Y,,4,5,20,10,17,1,5,0,3,1
3,Baltimore City,008-004,7,45,State's Attorney,,Ivan Bates,DEM,Y,,9,,33,,20,,5,,3, 
3,Baltimore City,008-004,7,45,State's Attorney,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-004,7,45,Clerk Circuit Court,,Xavier A. Conaway,DEM,Y,,8,,33,,20,,5,,4, 
3,Baltimore City,008-004,7,45,Clerk Circuit Court,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-004,7,45,Register of Wills,,Belinda K. Conaway,DEM,Y,,9,,34,,19,,4,,4, 
3,Baltimore City,008-004,7,45,Register of Wills,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-004,7,45,Judge Orphans' Court,,"Charles ""Chuck"" Bernstein",DEM,Y,,8,,18,,14,,3,,3, 
3,Baltimore City,008-004,7,45,Judge Orphans' Court,,Lewyn Scott Garrett,DEM,Y,,8,,20,,12,,2,,4, 
3,Baltimore City,008-004,7,45,Judge Orphans' Court,,Michele E. Loewenthal,DEM,Y,,8,,26,,11,,3,,4, 
3,Baltimore City,008-004,7,45,Judge Orphans' Court,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-004,7,45,Sheriff,,Sam Cogen,DEM,Y,,9,,32,,20,,5,,4, 
3,Baltimore City,008-004,7,45,Sheriff,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-004,7,45,Board of Ed at Large,,April Christina Curley,NON,,,5,,10,,15,,2,,2, 
3,Baltimore City,008-004,7,45,Board of Ed at Large,,Ashley E. Esposito,NON,Y,,3,,9,,6,,3,,0, 
3,Baltimore City,008-004,7,45,Board of Ed at Large,,Salimah Jasani,NON,,,3,,8,,1,,1,,1, 
3,Baltimore City,008-004,7,45,Board of Ed at Large,,Kwame Kenyatta-Bey,NON,Y,,7,,20,,10,,2,,3, 
3,Baltimore City,008-004,7,45,Board of Ed at Large,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-005,7,45,Governor / Lt. Governor,,Dan Cox and Gordana Schifanelli,REP,,,3,,3,,5,,0,,0, 
3,Baltimore City,008-005,7,45,Governor / Lt. Governor,,Wes Moore and Aruna Miller,DEM,Y,,41,,146,,75,,5,,22, 
3,Baltimore City,008-005,7,45,Governor / Lt. Governor,,David Lashar and Christiana Logansmith,LIB,,,0,,2,,0,,0,,0, 
3,Baltimore City,008-005,7,45,Governor / Lt. Governor,,Nancy Wallace and Patrick Elder,GRN,,,1,,1,,0,,0,,0, 
3,Baltimore City,008-005,7,45,Governor / Lt. Governor,,David Harding and Cathy White,WCP,,,1,,2,,0,,0,,0, 
3,Baltimore City,008-005,7,45,Governor / Lt. Governor,,Kyle Sefcik and Katie Lee,UNA,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-005,7,45,Governor / Lt. Governor,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-005,7,45,Comptroller,,Barry Glassman,REP,,,3,,13,,2,,0,,0, 
3,Baltimore City,008-005,7,45,Comptroller,,Brooke Elizabeth Lierman,DEM,Y,,42,,135,,74,,5,,22, 
3,Baltimore City,008-005,7,45,Comptroller,,Other Write-Ins,,,Y,0,,2,,0,,0,,0, 
3,Baltimore City,008-005,7,45,Attorney General,,Michael Anthony Peroutka,REP,,,3,,6,,1,,0,,0, 
3,Baltimore City,008-005,7,45,Attorney General,,Anthony G. Brown,DEM,Y,,42,,142,,80,,5,,22, 
3,Baltimore City,008-005,7,45,Attorney General,,Other Write-Ins,,,Y,1,,1,,0,,0,,0, 
3,Baltimore City,008-005,7,45,U.S. Senator,,Chris Chaffee,REP,,,3,,9,,2,,0,,0, 
3,Baltimore City,008-005,7,45,U.S. Senator,,Chris Van Hollen,DEM,Y,,43,,141,,77,,5,,21, 
3,Baltimore City,008-005,7,45,U.S. Senator,,Scottie Griffin,DEM,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-005,7,45,U.S. Senator,,Andrew J. Wildman,UNA,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,008-005,7,45,U.S. Senator,,Other Write-Ins,,,Y,0,,1,,0,,0,,0, 
3,Baltimore City,008-005,7,45,U.S. Congress,7,Scott M. Collier,REP,,,3,,9,,2,,0,,0, 
3,Baltimore City,008-005,7,45,U.S. Congress,7,Kweisi Mfume,DEM,Y,,42,,145,,77,,5,,22, 
3,Baltimore City,008-005,7,45,U.S. Congress,7,Other Write-Ins,,,Y,0,,1,,0,,0,,0, 
3,Baltimore City,008-005,7,45,State Senator,45,Cory V. McCray,DEM,Y,,44,,142,,74,,2,,21, 
3,Baltimore City,008-005,7,45,State Senator,45,Other Write-Ins,,,Y,0,,3,,0,,0,,0, 
3,Baltimore City,008-005,7,45,House of Delegates,45,Antonio Barboza,REP,,,4,,12,,3,,0,,2, 
3,Baltimore City,008-005,7,45,House of Delegates,45,Jackie Addison,DEM,Y,,35,,120,,64,,2,,19, 
3,Baltimore City,008-005,7,45,House of Delegates,45,Stephanie Smith,DEM,Y,,33,,110,,65,,2,,19, 
3,Baltimore City,008-005,7,45,House of Delegates,45,Caylin Young,DEM,Y,,35,,104,,61,,2,,19, 
3,Baltimore City,008-005,7,45,House of Delegates,45,Other Write-Ins,,,Y,0,,3,,0,,0,,0, 
3,Baltimore City,008-005,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Erik Atas,JUD,Y,,23,,72,,46,,2,,8, 
3,Baltimore City,008-005,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Charles Mario Blomquist,JUD,Y,,23,,74,,43,,2,,8, 
3,Baltimore City,008-005,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Myshala E. Middleton,JUD,Y,,32,,104,,58,,4,,13, 
3,Baltimore City,008-005,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Barry G. Williams,JUD,Y,,32,,97,,47,,3,,11, 
3,Baltimore City,008-005,7,45,Judge Circuit Court,Baltimore City Circuit Court 08,Other Write-Ins,,,Y,0,,4,,0,,0,,0, 
3,Baltimore City,008-005,7,45,Judge Spec Appeal at Lg,,Stuart R. Berger,JUD,Y,,29,13,104,35,56,13,2,2,13,5
3,Baltimore City,008-005,7,45,Judge Spec Appeal at Lg,,Terrence M. R. Zic,JUD,Y,,31,10,103,33,55,14,3,1,15,3
3,Baltimore City,008-005,7,45,State's Attorney,,Ivan Bates,DEM,Y,,44,,144,,72,,3,,21, 
3,Baltimore City,008-005,7,45,State's Attorney,,Other Write-Ins,,,Y,1,,3,,3,,1,,0, 
3,Baltimore City,008-005,7,45,Clerk Circuit Court,,Xavier A. Conaway,DEM,Y,,42,,140,,74,,5,,20, 
3,Baltimore City,008-005,7,45,Clerk Circuit Court,,Other Write-Ins,,,Y,0,,2,,0,,0,,0, 
3,Baltimore City,008-005,7,45,Register of Wills,,Belinda K. Conaway,DEM,Y,,41,,136,,77,,4,,21, 
3,Baltimore City,008-005,7,45,Register of Wills,,Other Write-Ins,,,Y,0,,1,,0,,0,,0, 
3,Baltimore City,008-005,7,45,Judge Orphans' Court,,"Charles ""Chuck"" Bernstein",DEM,Y,,35,,107,,60,,4,,17, 
3,Baltimore City,008-005,7,45,Judge Orphans' Court,,Lewyn Scott Garrett,DEM,Y,,29,,104,,60,,3,,17, 
3,Baltimore City,008-005,7,45,Judge Orphans' Court,,Michele E. Loewenthal,DEM,Y,,33,,105,,65,,3,,18, 
3,Baltimore City,008-005,7,45,Judge Orphans' Court,,Other Write-Ins,,,Y,0,,1,,0,,0,,0, 
3,Baltimore City,008-005,7,45,Sheriff,,Sam Cogen,DEM,Y,,41,,133,,66,,4,,19, 
3,Baltimore City,008-005,7,45,Sheriff,,Other Write-Ins,,,Y,0,,3,,1,,0,,0, 
