1411181,1/28/2025,WATER MAIN BREAK,BRIDGEVIEW RD AND CARVER RD
1411186,1/28/2025,WATER JOINT LEAK,2206 OXEYE RD
1411196,1/28/2025,WATER MAIN BREAK,2002 OAKLAND RD
1411224,1/28/2025,WATER MAIN BREAK,OLD EASTERN AVE AND SOUTH ESSEX AVE
1411246,1/28/2025,WATER MAIN BREAK,7023 QUEEN ANNE RD
1411322,1/28/2025,WATER JOINT LEAK,2545 KIRK AVE
1411333,1/28/2025,WATER JOINT LEAK,7619 MARS AVE
1411392,1/28/2025,WATER MAIN BREAK,2023 PRESSTMAN ST
1411398,1/28/2025,WATER MAIN BREAK,1355 ANDRE ST
1411401,1/28/2025,WATER MAIN BREAK,5217 FLORENCE AVE
1411415,1/28/2025,WATER MAIN BREAK,1205 WINE SPRING LN
1411418,1/28/2025,WATER MAIN BREAK,2408 BAKER ST
1411419,1/28/2025,WATER MAIN BREAK,HAMILTON AVE AND HAMLET AVE
1411420,1/28/2025,WATER MAIN BREAK,206 HELENA RD
1411423,1/28/2025,WATER MAIN BREAK,4000 WOODHAVEN AVE
1411424,1/28/2025,WATER MAIN BREAK,500 HOLLEN RD
1411435,1/28/2025,WATER MAIN BREAK,11 BRADBURY RD
1411439,1/28/2025,WATER MAIN BREAK,1310 WESTELLEN RD
1411442,1/28/2025,WATER MAIN BREAK,2710 WALBROOK AVE
1411443,1/28/2025,WATER MAIN BREAK,9839 TOLWORTH CIR
1411448,1/28/2025,WATER MAIN BREAK,106 CHURCHWARDENS RD
1411450,1/28/2025,WATER MAIN BREAK,1822 FAIRBANK RD
1411534,1/29/2025,WATER MAIN BREAK,5725 GOVANE AVE
1411546,1/29/2025,WATER MAIN BREAK,444 ROSEBANK AVE
1411604,1/29/2025,WATER MAIN BREAK,4800 HAMILTON AVE
1411618,1/29/2025,WATER JOINT LEAK,EAST BALTIMORE SAINT BRADFORD ST
1411622,1/29/2025,WATER MAIN BREAK,4420 SAINT THOMAS AVE
1411631,1/29/2025,WATER MAIN BREAK,8841 SIGRID RD
1411644,1/29/2025,WATER MAIN BREAK,12210 WOODELVES DR
1411646,1/29/2025,WATER MAIN BREAK,3869 LYNDALE AVE
1411658,1/29/2025,WATER MAIN BREAK,3101 SHELL RD
1411661,1/29/2025,WATER MAIN BREAK,3020 MORELAND AVE
1411674,1/29/2025,WATER MAIN BREAK,6300 BLK EVERALL AVE
1411683,1/29/2025,WATER MAIN BREAK,3014 ROSELAWN AVE
1411698,1/29/2025,WATER MAIN BREAK,FLAGSTONE DR STONEYBROOK RD
1411701,1/29/2025,WATER MAIN BREAK,3724 PENNINGTON AVE
1411740,1/29/2025,WATER MAIN BREAK,50 MARKET PL
1411766,1/29/2025,WATER MAIN BREAK,4817 KING AVE
1411780,1/29/2025,WATER MAIN BREAK,CANBERRA DR AND WATERVIEW WAY
1411787,1/29/2025,WATER MAIN BREAK,6317 WALLIS AVE
1411798,1/29/2025,WATER MAIN BREAK,3722 CLARINTH RD
1411802,1/29/2025,WATER JOINT LEAK,WEST SARATOGA SAINT AND NORTH GILMOR ST
1411803,1/29/2025,WATER MAIN BREAK,2221 BERLIN ST
1411810,1/29/2025,WATER MAIN BREAK,7309 BRIDGEWOOD DR
1411822,1/29/2025,WATER MAIN BREAK,2631 ROSEWOOD AVE
1411828,1/29/2025,WATER MAIN BREAK,2033 EAST BIDDLE ST
1411830,1/29/2025,WATER MAIN BREAK,817 WILLIAM ST
1411835,1/30/2025,WATER MAIN BREAK,11 NORTHWOOD DR
1411845,1/30/2025,WATER JOINT LEAK,2800 ELSINORE AVE
1411894,1/30/2025,WATER MAIN BREAK,10117 DAVENTRY DR
1411907,1/30/2025,WATER MAIN BREAK,806 SMOKE TREE RD
1411941,1/30/2025,WATER MAIN BREAK,5628 PENNINGTON AVE
1411962,1/30/2025,WATER MAIN BREAK,414 OLD ORCHARD RD
1412008,1/30/2025,WATER MAIN BREAK,7401 GERMAN HILL RD
1412010,1/30/2025,WATER MAIN BREAK,16 NORTH ROSEDALE ST
1412018,1/30/2025,WATER MAIN BREAK,1100 NORTH MONROE ST
1412030,1/30/2025,WATER MAIN BREAK,504 SOUTH PATTERSON PARK AVE
1412068,1/30/2025,WATER MAIN BREAK,3925 NORFOLK AVE
1412070,1/30/2025,WATER MAIN BREAK,603 APPLETON ST
1412109,1/30/2025,WATER JOINT LEAK,530 SOUTH KENWOOD AVE
1412166,1/30/2025,WATER MAIN BREAK,ASHLAND AVE AND NORTH CASTLE ST
1412169,1/30/2025,WATER MAIN BREAK,3722 CLAREMONT ST
1412177,1/30/2025,WATER MAIN BREAK,100 EAST 20TH ST
1412188,1/31/2025,WATER MAIN BREAK,309 MAIN ST
1412204,1/31/2025,WATER MAIN BREAK,7023 QUEEN ANNE AVE GWYNN OAK
1412230,1/31/2025,WATER MAIN BREAK,2 NEW KENT CT
1412232,1/31/2025,WATER MAIN BREAK,OLD ORCHARD RD AND WOODSIDE RD
1412395,1/31/2025,WATER MAIN BREAK,518 FOREST DR
1412405,1/31/2025,WATER MAIN BREAK,1233 WEST MOUNT ROYAL AVE
1412426,1/31/2025,WATER MAIN BREAK,615 REST AVE
1412457,2/1/2025,WATER MAIN BREAK,1404 EUTAW PL
1412460,2/1/2025,WATER MAIN BREAK,2361 WEST NORTH AVE
1412461,2/1/2025,WATER MAIN BREAK,151 NORTH MILTON AVE
1412468,2/1/2025,WATER MAIN BREAK,1449 SUSSEX RD
1412472,2/1/2025,WATER MAIN BREAK,2022 PLEASANT VILLA AVE
1412475,2/1/2025,WATER MAIN BREAK,1710 SOUTH RD
1412476,2/1/2025,WATER MAIN BREAK,208 SOUTH WOODWELL RD
1412486,2/1/2025,WATER MAIN BREAK,6103 READY AVE
1412494,2/1/2025,WATER MAIN BREAK,8000 THORNTON RD
1412507,2/1/2025,WATER MAIN BREAK,3015 DUNRAN RD
1412512,2/1/2025,WATER MAIN BREAK,621 COVENTRY PL
1412537,2/2/2025,WATER MAIN BREAK,5400 BLK ERDMAN AVE
1412547,2/2/2025,WATER MAIN BREAK,3612 LOCKWOOD RD
1412551,2/2/2025,WATER MAIN BREAK,208 NORTH CARROLLTON AVE
1412562,2/2/2025,WATER MAIN BREAK,2631 ROSEWOOD AVE
1412580,2/2/2025,WATER MAIN BREAK,407 NORTH MARLYN AVE
1412581,2/2/2025,WATER MAIN BREAK,5521 MATTFELDT AVE
1412583,2/2/2025,WATER MAIN BREAK,7411 NORTH DAKOTA AVE
1412607,2/2/2025,WATER MAIN BREAK,3312 MONDAWMIN AVE
1412738,2/3/2025,WATER JOINT LEAK,8 GALETREE CT
1412746,2/3/2025,WATER MAIN BREAK,908 SOUTH HIGHLAND AVE
1412751,2/3/2025,WATER MAIN BREAK,7400 HAMMOND RD
1412768,2/3/2025,WATER MAIN BREAK,2900 WEST BALTIMORE ST
1412780,2/3/2025,WATER MAIN BREAK,1003 TRICKLING BROOK RD
1412996,2/3/2025,WATER JOINT LEAK,6 THURKILL CT
1412998,2/3/2025,WATER JOINT LEAK,337 SOUTH GILMOR ST
1413009,2/3/2025,WATER MAIN BREAK,2442 EAST FAYETTE ST
1413014,2/3/2025,WATER MAIN BREAK,3011 EVERGREEN AVE
1413015,2/3/2025,WATER MAIN BREAK,1207 WHITE MILLS RD
1413018,2/3/2025,WATER JOINT LEAK,YORK RD EAST NORTHERN PKWY
1413023,2/3/2025,WATER MAIN BREAK,11 IRONWOOD CT
1413028,2/3/2025,WATER MAIN BREAK,2808 FOX ST
1413114,2/4/2025,WATER MAIN BREAK,1300 BOOTH ST
1413133,2/4/2025,WATER JOINT LEAK,431 53RD ST
1413142,2/4/2025,WATER MAIN BREAK,2001 ELGIN AVE
1413150,2/4/2025,WATER MAIN BREAK,506 SOUTH PATTERSON PARK AVE
1413153,2/4/2025,WATER JOINT LEAK,4800 LANIER AVE
1413168,2/4/2025,WATER MAIN BREAK,3436 EDMONDSON AVE
1413233,2/4/2025,WATER MAIN BREAK,1610 PARK AVE
1413303,2/4/2025,WATER MAIN BREAK,500 EDMONDSON AVE
1413329,2/4/2025,WATER MAIN BREAK,2656 EDMONDSON AVE
1413340,2/5/2025,WATER JOINT LEAK,700 BLOCK WEST MULBERRY ST
1413342,2/5/2025,WATER JOINT LEAK,6 IRONWOOD CT
1413383,2/5/2025,WATER MAIN BREAK,905 FARMSTEAD RD
1413560,2/5/2025,WATER MAIN BREAK,12 MELANIE CT
1413605,2/5/2025,WATER MAIN BREAK,955 RODMAN WAY
1413714,2/5/2025,WATER MAIN BREAK,6805 UNIVERSITY DR
1413715,2/5/2025,WATER MAIN BREAK,COURTNEY RD AND SHELBOURNE RD
1413716,2/5/2025,WATER MAIN BREAK,CEDONIA AVE PINEWOOD AVE
1413740,2/5/2025,WATER MAIN BREAK,CEDONIA AVE PINEWOOD AVE
1413746,2/5/2025,WATER MAIN BREAK,HAWTHORN RD AND PARK LN
1413762,2/5/2025,WATER MAIN BREAK,1710 SOUTH RD
1413770,2/5/2025,WATER JOINT LEAK,115 WEST OSTEND ST
1413916,2/6/2025,WATER MAIN BREAK,3515 JOPPA RD
1414019,2/6/2025,WATER MAIN BREAK,5034 EDGAR TER
1414060,2/6/2025,WATER MAIN BREAK,1313 ELSING RD
1414067,2/6/2025,WATER JOINT LEAK,1710 SOUTH RD
1414081,2/6/2025,WATER MAIN BREAK,2127 NORTH PULASKI ST
1414087,2/6/2025,WATER MAIN BREAK,106 CHARTLEY DR
1414465,2/6/2025,WATER MAIN BREAK,3409 CLAREMONT ST
1414493,2/6/2025,WATER JOINT LEAK,1900 BARCLAY ST
1414511,2/7/2025,WATER JOINT LEAK,501 NORTH LAKEWOOD AVE
1414989,2/7/2025,WATER JOINT LEAK,NORTH ROLLING RD AND COLLINSWAY RD
1414993,2/7/2025,WATER JOINT LEAK,4504 HERSHEY WAY
1415001,2/7/2025,WATER MAIN BREAK,4420 SAINT THOMAS AVE
1415019,2/7/2025,WATER MAIN BREAK,1 UNIVERSITY AVE
1415020,2/7/2025,WATER MAIN BREAK,2700 FLEET ST
1415027,2/7/2025,WATER MAIN BREAK,5011 NORWOOD AVE
1415034,2/8/2025,WATER MAIN BREAK,3300 BRENDAN AVE BALTIMORE CITY
1415039,2/8/2025,WATER MAIN BREAK,1723 BAKER ST
1415057,2/8/2025,WATER MAIN BREAK,2314 SOUTH RD
1415092,2/8/2025,WATER MAIN BREAK,6800 RIDGEWOOD RD
1415097,2/8/2025,WATER MAIN BREAK,4418 SAINT THOMAS AVE
1415098,2/8/2025,WATER MAIN BREAK,909 NORTH CALHOUN ST
1415113,2/8/2025,WATER MAIN BREAK,4413 SAINT THOMAS AVE
1415137,2/9/2025,WATER MAIN BREAK,2842 WEST LANVALE ST
1415142,2/9/2025,WATER MAIN BREAK,1147 COURTNEY RD
1415163,2/9/2025,WATER MAIN BREAK,5810 NARCISSUS AVE
1415178,2/9/2025,WATER MAIN BREAK,601 WHITELOCK ST
1415182,2/9/2025,WATER MAIN BREAK,4420 SAINT THOMAS AVE
1415184,2/10/2025,WATER JOINT LEAK,6910 BIRDWOOD AVE
1415189,2/10/2025,WATER JOINT LEAK,240 RODGERS FORGE RD
1415299,2/10/2025,WATER JOINT LEAK,1313 ELSING RD
1415314,2/10/2025,WATER JOINT LEAK,604 LINNARD ST
1415315,2/10/2025,WATER MAIN BREAK,9717 UXBRIDGE RD
1415500,2/10/2025,WATER JOINT LEAK,212 EAST EAGER ST
1415556,2/10/2025,WATER MAIN BREAK,ADAMSVIEW RD HAMERSON RD
1416436,2/10/2025,WATER JOINT LEAK,7842 VERNON AVE
1416472,2/10/2025,WATER MAIN BREAK,7811 DANIELS AVE
1416710,2/10/2025,WATER MAIN BREAK,310 SOUTH CATHERINE ST
1416902,2/11/2025,WATER MAIN BREAK,1326 ENSOR ST
1416917,2/11/2025,WATER MAIN BREAK,6906 YATARUBA DR
1417211,2/12/2025,WATER JOINT LEAK,321 SOUTH PAYSON ST
1417212,2/12/2025,WATER JOINT LEAK,1171 EAST NORTHERN PKWY
1417525,2/12/2025,WATER JOINT LEAK,406 SAINT PATRICK RD
1417527,2/12/2025,WATER MAIN BREAK,1712 PRESSTMAN ST
1417547,2/12/2025,WATER MAIN BREAK,2313 BIRCH DR
1417595,2/12/2025,WATER MAIN BREAK,5206 LOCH RAVEN BLVD
1417599,2/12/2025,WATER MAIN BREAK,7001 GOLDEN RING RD
1417802,2/13/2025,WATER MAIN BREAK,1313 ELSING RD
1417850,2/13/2025,WATER MAIN BREAK,1330 ENSOR ST
1417861,2/13/2025,WATER JOINT LEAK,808 CHUMLEIGH RD
1417882,2/13/2025,WATER JOINT LEAK,6906 YATARUBA DR
1419043,2/14/2025,WATER MAIN BREAK,6910 BIRDWOOD AVE
1419066,2/14/2025,WATER MAIN BREAK,960 SOUTHERLY RD
1419122,2/14/2025,WATER MAIN BREAK,7848 OAKDALE AVE
1419137,2/15/2025,WATER MAIN BREAK,HONEYGO BLVD AND BEACONSFIELD DR
1419153,2/15/2025,WATER MAIN BREAK,1212 NORTH SPRING ST
1419188,2/15/2025,WATER MAIN BREAK,10120 CHARINGTON RD
1419204,2/15/2025,WATER MAIN BREAK,7848 OAKDALE AVE
1419214,2/16/2025,WATER MAIN BREAK,4621 LEEDS AVE
1419227,2/16/2025,WATER MAIN BREAK,6101 FREDERICK RD
1419260,2/16/2025,WATER MAIN BREAK,900 BLK ELLICOTT DWY
1419263,2/17/2025,WATER MAIN BREAK,FRANCIS SAINT AND WHITELOCK ST
1419265,2/17/2025,WATER MAIN BREAK,7909 MATTHAI RD
1419268,2/17/2025,WATER MAIN BREAK,4512 DONATELLO SQ
1419300,2/17/2025,WATER MAIN BREAK,322 MARTINGALE AVE
1419328,2/18/2025,WATER MAIN BREAK,LAURENS SAINT AND PENNSYLVANIA AVE
1419331,2/18/2025,WATER MAIN BREAK,1719 PIN OAK AVE DUNDALK
1419366,2/18/2025,WATER MAIN BREAK,NORTH SMALLWOOD SAINT AND WEST MULBERRY ST
1419371,2/18/2025,WATER MAIN BREAK,EAST NORTH AVE AND NORTH CALVERT ST
1419391,2/18/2025,WATER MAIN BREAK,804 OAKLEIGH BEACH RD
1419488,2/18/2025,WATER MAIN BREAK,2200 EAST NORTHERN PKWY
1419688,2/18/2025,WATER MAIN BREAK,1229 BUSH ST
1419722,2/18/2025,WATER MAIN BREAK,364 STILLWATER RD
1419740,2/18/2025,WATER MAIN BREAK,1 HOOKS LN
1419817,2/19/2025,WATER MAIN BREAK,8401 MERRYVIEW DR
1419903,2/19/2025,WATER MAIN BREAK,4518 FITCH AVE
1419914,2/19/2025,WATER MAIN BREAK,2105 EAST MADISON ST
1419957,2/19/2025,WATER MAIN BREAK,2000 BLK WEST LEXINGTON ST
1420221,2/19/2025,WATER JOINT LEAK,2331 EAST MONUMENT ST
1420239,2/19/2025,WATER JOINT LEAK,1600 WILKENS AVE
1420255,2/19/2025,WATER MAIN BREAK,405 CAMBRIA ST
1420305,2/19/2025,WATER MAIN BREAK,5029 CLIFFORD RD
1420318,2/19/2025,WATER MAIN BREAK,408 EAST NORTH AVE
1420635,2/20/2025,WATER MAIN BREAK,6210 ROSSVILLE BLVD
1420636,2/20/2025,WATER MAIN BREAK,2700 BAKER ST
1420646,2/20/2025,WATER MAIN BREAK,11 NORTHWOOD DR
1420655,2/20/2025,WATER JOINT LEAK,POTEE SAINT AND REEDBIRD AVE
1420656,2/20/2025,WATER MAIN BREAK,2218 BOXMERE RD
1420669,2/20/2025,WATER MAIN BREAK,10464 LAKESPRING WAY
1420683,2/20/2025,WATER MAIN BREAK,1245 WINSTON AVE
1420702,2/20/2025,WATER MAIN BREAK,4111 STOKES DR
1420708,2/20/2025,WATER JOINT LEAK,707 SOUTH DEAN ST
1420741,2/20/2025,WATER MAIN BREAK,4013 BAKER LN
1420838,2/20/2025,WATER MAIN BREAK,7902 UNDERHILL RD
1420847,2/20/2025,WATER JOINT LEAK,563 OLD TOWN MALL
1420851,2/20/2025,WATER MAIN BREAK,24 NORTH ROSEDALE ST
1420912,2/20/2025,WATER MAIN BREAK,400 LAURENS ST
1420918,2/20/2025,WATER MAIN BREAK,5500 MATTFEDT AVE
1420933,2/20/2025,WATER MAIN BREAK,2500 BARRISON POINT RD
1420988,2/21/2025,WATER MAIN BREAK,1817 WEST BALTIMORE ST
1421128,2/21/2025,WATER MAIN BREAK,6200 EAST PRATT ST
1421131,2/21/2025,WATER JOINT LEAK,1901 BARCLAY ST
1421176,2/21/2025,WATER MAIN BREAK,2711 NORTH POINT BLVD
1421272,2/21/2025,WATER MAIN BREAK,7403 EDSWORTH RD
1421301,2/21/2025,WATER MAIN BREAK,3700 SAINT JOSEPH ST
1421312,2/21/2025,WATER MAIN BREAK,1918 KENNEDY AVE
1421325,2/21/2025,WATER MAIN BREAK,2104 WEST FAYETTE ST
1421335,2/21/2025,WATER MAIN BREAK,202 DONNYBROOK LN
1421352,2/22/2025,WATER MAIN BREAK,927 CATAWBA CT
1421353,2/22/2025,WATER MAIN BREAK,6704 WHITESTONE RD
1421383,2/22/2025,WATER MAIN BREAK,4492 COLE FARM RD
1421419,2/22/2025,WATER MAIN BREAK,6020 HIGHGATE DR
1421432,2/22/2025,WATER JOINT LEAK,FREDERICK AVE AND SOUTH ATHOL AVE
1421435,2/22/2025,WATER JOINT LEAK,407 CAMBRIA ST
1421447,2/22/2025,WATER MAIN BREAK,714 WEST LOMBARD ST
1421502,2/23/2025,WATER MAIN BREAK,3005 LOUISE AVE
1421586,2/23/2025,WATER MAIN BREAK,6409 EASTBOURNE AVE
1421588,2/23/2025,WATER MAIN BREAK,11 RUXLEA CT
1421596,2/23/2025,WATER MAIN BREAK,5311 YORK RD
1421664,2/24/2025,WATER MAIN BREAK,6600 CEDONIA AVE
1421669,2/24/2025,WATER MAIN BREAK,7416 PRINCE GEORGE RD
1421685,2/24/2025,WATER MAIN BREAK,5501 REISTERSTOWN RD
1421712,2/24/2025,WATER MAIN BREAK,4716 PARMELEE RD
1421722,2/24/2025,WATER MAIN BREAK,WILKENS AVE MAIDEN CHOICE LN
1421728,2/24/2025,WATER MAIN BREAK,6718 HUDSON ST
1421894,2/24/2025,WATER MAIN BREAK,1311 BROOK MEADOW DR
1421930,2/24/2025,WATER MAIN BREAK,3016 FENDALL RD
1421988,2/24/2025,WATER JOINT LEAK,NORTH POINT RD MILLERS ISLAND RD
1421992,2/24/2025,WATER MAIN BREAK,1217 SHORE RD
1421998,2/24/2025,WATER MAIN BREAK,9611 PULASKI HWY
1422012,2/24/2025,WATER MAIN BREAK,1228 SOUTH CHARLES ST
1422019,2/25/2025,WATER MAIN BREAK,4245 SHELDON AVE
1422025,2/25/2025,WATER JOINT LEAK,BARCLAY SAINT EAST 22ND ST
1422067,2/25/2025,WATER MAIN BREAK,3510 JEAN DR
1422078,2/25/2025,WATER MAIN BREAK,3800 FERNSIDE RD
1422317,2/25/2025,WATER MAIN BREAK,2828 EAST BIDDLE ST
1422365,2/25/2025,WATER JOINT LEAK,2272 SOUTH CLINTON ST
1422392,2/25/2025,WATER MAIN BREAK,1800 LETITIA AVE
1422399,2/25/2025,WATER MAIN BREAK,2573 WEST LAFAYETTE AVE
1422400,2/25/2025,WATER MAIN BREAK,407 NORTH EDGEWOOD ST
1422402,2/25/2025,WATER MAIN BREAK,5401 BALTIMORE NATIONAL PIKE
1422458,2/26/2025,WATER MAIN BREAK,3801 LABYRINTH RD
1422472,2/26/2025,WATER MAIN BREAK,KERRY RD HILLSMERE RD
1422495,2/26/2025,WATER JOINT LEAK,9 JONI CT
1422605,2/26/2025,WATER MAIN BREAK,1300 RIDGELY ST
1422618,2/26/2025,WATER JOINT LEAK,4492 COLE FARM RD
1422622,2/26/2025,WATER MAIN BREAK,821 STAMFORD RD
1422671,2/26/2025,WATER JOINT LEAK,2314 EAST FAIRMOUNT AVE
1422719,2/26/2025,WATER MAIN BREAK,2150 MOUNT ROYAL TER
1422727,2/26/2025,WATER MAIN BREAK,1600 NORTH DALLAS ST
1422734,2/26/2025,WATER MAIN BREAK,1228 SOUTH CHARLES ST
1422824,2/27/2025,WATER MAIN BREAK,TARPLEYS CIR BRAFFERTON WAY
1422966,2/27/2025,WATER JOINT LEAK,335 IMLA ST
1422980,2/27/2025,WATER JOINT LEAK,503 NORTH SCHROEDER ST
1423052,2/27/2025,WATER MAIN BREAK,107 CALLENDER ST
1423085,2/27/2025,WATER MAIN BREAK,3 YORK MILLS CT
1423100,2/28/2025,WATER MAIN BREAK,1600 WEST BALTIMORE ST
1423106,2/28/2025,WATER JOINT LEAK,1903 MONROE RD
1423133,2/28/2025,WATER MAIN BREAK,4600 BLK BELLE AVE
1423172,2/28/2025,WATER JOINT LEAK,1133 REAMES RD
1423189,2/28/2025,WATER JOINT LEAK,820 STAMFORD RD
1423239,2/28/2025,WATER JOINT LEAK,4 SEYON CT
1423342,2/28/2025,WATER JOINT LEAK,836 LUTHARDT RD
