"","city","income_per_capita","census_response_rate2020","census_response_rate2010","nbanks_zip","pct_anymembershp_zip","zip","tot_pop","age_above65","median_age","white","black","asian","geoid1","tract"
"349","DENTON",28916.1232970027,0.703999996185303,0.716768026351929,4,0.532813012599945,21629,4101,0.156303340648622,40.7574981711778,0.892465252377469,0.08022433552792,0.00341380151182638,"2401195",24011955301
"350","DENTON",23070.7147435897,0.708999991416931,0.709999978542328,4,0.532813012599945,21629,3292,0.105407047387606,35.9503948967193,0.753948967193196,0.188639125151883,0,"2401195",24011955302
"351","PRESTON",26688.3047858942,0.689000010490417,0.671999990940094,NA,NA,21655,4281,0.130109787432843,40.2458537724831,0.846531184302733,0.115393599626256,0.0177528614809624,"2401195",24011955500
"352","FEDERALSBURG",20030.9489216799,0.628000020980835,0.681999981403351,1,0.417659997940063,21632,4424,0.148056057866184,40.5103074141049,0.643083182640145,0.297016274864376,0.00293851717902351,"2401195",24011955600
"353","TANEYTOWN",28220.6739974127,0.798000037670135,0.792230546474457,3,0.379882991313934,21787,4510,0.075609756097561,35.280310421286,0.902660753880266,0.0545454545454545,0.0113082039911308,"2401350",24013501001
"354","TANEYTOWN",34715.0652173913,0.773000001907349,0.75432413816452,3,0.379882991313934,21787,4843,0.213297542845344,49.7033863307867,0.942391079909147,0.0235391286392732,0,"2401350",24013501002
"355","WESTMINSTER",38720.0262812089,0.799000024795532,0.77605277299881,2,0.633548974990845,21158,3909,0.156561780506523,46.4145561524687,0.974418009721156,0.00179073931951906,0.0112560757226912,"2401350",24013502000
"356","WESTMINSTER",32055.4397828233,0.806999981403351,0.801999986171722,2,0.633548974990845,21158,5596,0.162437455325232,45.0549320943531,0.888134381701215,0.0225160829163688,0,"2401350",24013503000
"357","FINKSBURG",41246.8166127292,0.828000009059906,0.80751371383667,2,0.583103001117706,21048,5161,0.130013563262934,44.2175934896338,0.900794419686107,0.0685913582639023,0.0112381321449332,"2401350",24013504100
"358","FINKSBURG",46699.5105311355,0.828999996185303,0.80751371383667,2,0.583103001117706,21048,6025,0.161825726141079,46.7546887966805,0.921991701244813,0.010954356846473,0.0424896265560166,"2401350",24013504201
"359","WESTMINSTER",44185.7898481973,0.846999943256378,0.8299999833107,12,0.552109003067017,21157,6133,0.15913908364585,47.292581118539,0.974400782651231,0.0202184901353334,0,"2401350",24013504202
"360","SYKESVILLE",41696.4350696992,0.888999998569489,0.852534651756287,9,0.536745011806488,21784,4289,0.0888318955467475,37.7586616927023,0.939612963394731,0.0303100955933784,0.0114245744928888,"2401350",24013505101
"361","SYKESVILLE",45766.7380705394,0.883000016212463,0.843000054359436,9,0.536745011806488,21784,5780,0.154498269896194,43.3489273356401,0.954325259515571,0.00813148788927336,0.0171280276816609,"2401350",24013505102
"362","SYKESVILLE",41507.1389432485,0.859000027179718,0.835777580738068,9,0.536745011806488,21784,3564,0.122615039281706,39.5011503928171,0.809483726150393,0.12037037037037,0.0432098765432099,"2401350",24013505203
"363","SYKESVILLE",66497,0.871999979019165,0.849018096923828,9,0.536745011806488,21784,3397,0.0942007653812187,37.1333529584928,0.921695613776862,0.00971445392993818,0.0423903444215484,"2401350",24013505205
"364","SYKESVILLE",43691.2449133384,0.905999958515167,0.847822189331055,9,0.536745011806488,21784,3433,0.196621031168075,47.5243810078648,0.949024177104573,0.00320419458199825,0.0320419458199825,"2401350",24013505206
"365","SYKESVILLE",41233.7217651458,0.850000023841858,0.852927148342133,9,0.536745011806488,21784,3805,0.0609724047306176,38.3181340341656,0.90065703022339,0.0312746386333771,0.0402102496714849,"2401350",24013505207
"366","SYKESVILLE",42438.7774451098,0.773999989032745,0.796999990940094,9,0.536745011806488,21784,5259,0.143563415097927,40.9294162388287,0.953603346643849,0.0281422323635672,0.0148317170564746,"2401350",24013505208
"367","MANCHESTER",34655.5607166556,0.810000002384186,0.761010587215424,1,0.492942988872528,21102,4524,0.129310344827586,40.25,0.891025641025641,0.092396109637489,0.00663129973474801,"2401350",24013506101
"368","MANCHESTER",32923.5157622739,0.771999955177307,0.764999985694885,1,0.492942988872528,21102,4980,0.161244979919679,46.4060642570281,0.970281124497992,0.00562248995983936,0.0124497991967871,"2401350",24013506200
"369","WESTMINSTER",30554.6228522337,0.791000008583069,0.774187445640564,2,0.633548974990845,21158,4450,0.0817977528089888,34.0399550561798,0.816629213483146,0.0840449438202247,0.0447191011235955,"2401350",24013507500
"370","WESTMINSTER",27013.0098146129,0.745999991893768,0.734000027179718,12,0.552109003067017,21157,5204,0.0784012298232129,36.662048424289,0.922943889315911,0.0466948501152959,0.00230591852421214,"2401350",24013507601
"371","WESTMINSTER",29472.0657818811,0.748000025749207,0.78730696439743,12,0.552109003067017,21157,4269,0.129772780510658,45.0221831810728,0.863434059498712,0.109159053642539,0.0201452330756617,"2401350",24013507602
"372","WESTMINSTER",38990.1162790698,0.780999958515167,0.766987204551697,12,0.552109003067017,21157,3841,0.173652694610778,45.3431137724551,0.872949752668576,0.0604009372559229,0.0333246550377506,"2401350",24013507702
"373","WESTMINSTER",40632.2447289157,0.860000014305115,0.844000041484833,2,0.633548974990845,21158,3216,0.202114427860697,48.3022388059701,0.93407960199005,0.0537935323383085,0.0083955223880597,"2401350",24013507703
"374","WESTMINSTER",34045.8003766478,0.83899998664856,0.774999976158142,2,0.633548974990845,21158,6254,0.0626798848736808,35.0732331307963,0.839782539174928,0.0853853533738407,0.0407739047009914,"2401350",24013507704
"375","WESTMINSTER",28311.378559464,0.739000022411346,0.730319499969482,12,0.552109003067017,21157,5774,0.125736058191895,32.1798579840665,0.899030135088327,0.0457222029788708,0.00969864911673017,"2401350",24013507801
"376","WESTMINSTER",36158.2342793545,0.821999967098236,0.791082322597504,12,0.552109003067017,21157,4661,0.154473288993778,44.0853679467925,0.967174426088822,0.0135164127869556,0.0150182364299507,"2401350",24013507802
"377","HAMPSTEAD",36358.9277745156,NA,0.78252375125885,6,0.434779018163681,21074,4731,0.12999365884591,44.4079475797929,0.942506869583598,0.0298034242232086,0.0183893468611287,"2401350",24013508101
"378","HAMPSTEAD",32903.8400687876,NA,0.796000003814697,6,0.434779018163681,21074,3118,0.073444515715202,35.2429441949968,0.969531751122514,0.00416933932007697,0,"2401350",24013508102
"379","HAMPSTEAD",43898.7803001154,0.819999992847443,0.777468264102936,6,0.434779018163681,21074,7136,0.126121076233184,42.9204876681614,0.969310538116592,0.00266255605381166,0.0130325112107623,"2401350",24013508200
"380","WESTMINSTER",39380.4246575342,0.838000059127808,0.816999971866608,12,0.552109003067017,21157,4225,0.155976331360947,46.6627218934911,0.967810650887574,0.010414201183432,0.00710059171597633,"2401350",24013509001
"381","MOUNT AIRY",43285.5015576324,0.845999956130981,0.828999996185303,9,0.545837998390198,21771,2729,0.146207401978747,48.2039941370465,0.957860021986075,0,0,"2401350",24013509002
"382","KEYMAR",30939,0.724000036716461,0.728000044822693,NA,NA,21757,1495,0.156521739130435,45.5,0.963879598662207,0.0260869565217391,0,"2401351",24013510000
"383","NEW WINDSOR",32920.0509745127,0.748000025749207,0.773420810699463,NA,NA,21776,3583,0.135919620429807,42.7361428970137,0.950041864359475,0.00558191459670667,0.00558191459670667,"2401351",24013511000
"384","UNION BRIDGE",25858.7913188648,0.71399998664856,0.674000024795532,NA,NA,21791,1457,0.153054221002059,38.3032944406314,0.914207275223061,0.057652711050103,0,"2401351",24013512000
"385","MOUNT AIRY",39217.1756511205,0.84199994802475,0.789000034332275,9,0.545837998390198,21771,4601,0.142795044555531,44.1262768963269,0.924798956748533,0.0158661160617257,0.0208650293414475,"2401351",24013513001
"386","MOUNT AIRY",42576.5373563218,0.851000010967255,0.803055882453918,9,0.545837998390198,21771,5566,0.0873158462091268,37.3803988501617,0.937118217750629,0.0192238591448078,0.00377290693496227,"2401351",24013513002
"387","SYKESVILLE",47394.5420408163,0.868000030517578,0.846999943256378,9,0.536745011806488,21784,3576,0.161912751677852,44.2348993288591,0.944630872483222,0.0153803131991051,0.0243288590604027,"2401351",24013514100
"388","WOODBINE",42980.2994505494,0.836999952793121,0.814999997615814,2,0.624799013137817,21797,5052,0.137965162311956,47.341567695962,0.96159936658749,0.0205859065716548,0.00415676959619952,"2401351",24013514201
"389","SYKESVILLE",44758.1802773498,0.851000010967255,0.844000041484833,9,0.536745011806488,21784,3419,0.143901725650775,44.317548990933,0.94004094764551,0.0119918104708979,0.025446036852881,"2401351",24013514202
"390","EARLEVILLE",37576.2454019968,0.445999979972839,0.554000020027161,NA,NA,21919,4771,0.167050932718508,48.1972752043597,0.932508907985747,0.0389855376231398,0,"2401503",24015030100
"391","CHESAPEAKE CITY",39021.7070217918,0.638999998569489,0.649720430374146,0,0.532687962055206,21915,5133,0.114552893045003,42.8551529320086,0.968634326904344,0.023767777128385,0.00214299629846094,"2401503",24015030200
"392","ELKTON",16463.1686251469,0.53600001335144,0.630999982357025,9,0.576790988445282,21921,5277,0.123176046996399,40.0085654728065,0.814098919840819,0.137388667803676,0.0195186659086602,"2401503",24015030400
"393","ELKTON",30582.894183602,0.728000044822693,0.684942543506622,9,0.576790988445282,21921,4087,0.143381453388794,43.3622950819672,0.966968436505995,0.020063616344507,0.00513824321017861,"2401503",24015030501
"394","ELKTON",26067.5180722892,0.628000020980835,0.698668539524078,9,0.576790988445282,21921,5413,0.109920561610937,38.4524293367818,0.849067060779605,0.0550526510253094,0.0376870496951783,"2401503",24015030503
"395","ELKTON",30007.925329429,0.703999996185303,0.692428946495056,9,0.576790988445282,21921,3943,0.11437991377124,37.0412376363175,0.833629216332742,0.118691351762617,0.0162312959675374,"2401503",24015030505
"396","ELKTON",30628.6015089163,NA,0.714412093162537,9,0.576790988445282,21921,7601,0.0845941323510064,36.3650440731483,0.75476910932772,0.155637416129457,0.0326272858834364,"2401503",24015030506
"397","ELKTON",35633.7578475336,0.76800000667572,0.743000030517578,9,0.576790988445282,21921,3716,0.18810548977395,45.479601722282,0.954251883745963,0.0304090419806243,0.00457481162540366,"2401503",24015030601
"398","ELKTON",31964.4752475248,0.695999979972839,0.681999981403351,9,0.576790988445282,21921,5188,0.0819198149575945,34.273400154202,0.731688511950655,0.213569776407093,0.0107941403238242,"2401503",24015030602
"399","NORTH EAST",34529.1558669002,0.790000021457672,0.768999993801117,2,0.500156998634338,21901,5146,0.122230858919549,39.871589584143,0.963661095996891,0.0215701515740381,0.00213758258841819,"2401503",24015030700
"400","NORTH EAST",26291.204745167,0.634999990463257,0.606204688549042,2,0.500156998634338,21901,5709,0.163601331231389,43.1485373970923,0.799264319495533,0.106323349097916,0.0155894202136977,"2401503",24015030903
"401","NORTH EAST",39296.2204724409,0.708000004291534,0.703999996185303,2,0.500156998634338,21901,7181,0.140509678317783,43.6030497145244,0.95794457596435,0.0208884556468458,0.00222810193566356,"2401503",24015030904
"402","NORTH EAST",28618.5710235327,NA,0.66009658575058,2,0.500156998634338,21901,10239,0.100888758667839,35.3872643812872,0.914542435784745,0.037698994042387,0.023342123254224,"2401503",24015030906
"403","PORT DEPOSIT",28908.8716944172,0.674000024795532,0.728279292583466,NA,NA,21904,5944,0.115410497981157,42.4709791386272,0.918909825033647,0.0508075370121131,0.00302826379542396,"2401503",24015031201
"404","PERRYVILLE",31590.2592941176,0.6700000166893,0.651999950408936,1,0.620977997779846,21903,5419,0.129544196346189,42.4553238604909,0.732976563941687,0.153902934120686,0.0398597527219044,"2401503",24015031202
"405","RISING SUN",29889.7258326564,0.735000014305115,0.612999975681305,4,0.549896001815796,21911,6846,0.112182296231376,39.1532281624306,0.942302074203915,0.00408997955010225,0.0035056967572305,"2401503",24015031302
"406","CONOWINGO",28754.8370106762,0.725000023841858,0.786999940872192,NA,NA,21918,4139,0.129258274945639,43.9151485866151,0.975114762019812,0.00990577434162841,0.00724812756704518,"2401503",24015031400
"407","BRYANS ROAD",33803.6747720365,0.749000012874603,0.724000036716461,2,0.68417900800705,20616,5874,0.110316649642492,36.740074906367,0.290602655771195,0.548348655090228,0.0369424582907729,"2401785",24017850101
"408","INDIAN HEAD",32969.9843225084,0.726000010967255,0.695999979972839,NA,NA,20640,2394,0.157477025898079,47.1375939849624,0.468671679197995,0.420634920634921,0.0208855472013367,"2401785",24017850102
"409","INDIAN HEAD",20541,0.615000009536743,0.609000027179718,NA,NA,20640,1119,0.0107238605898123,22,0.670241286863271,0.17426273458445,0.0303842716711349,"2401785",24017850201
"410","INDIAN HEAD",27626.4072668113,0.703000009059906,0.666000008583069,NA,NA,20640,4813,0.0945356326615417,33.4634115936007,0.465821732806981,0.429669644712238,0.0149594847288593,"2401785",24017850202
"411","NANJEMOY",32101.9825095057,0.64599996805191,0.705999970436096,NA,NA,20662,3766,0.130908125331917,44.74790228359,0.59028146574615,0.34121083377589,0,"2401785",24017850400
"412","WALDORF",39294.2991930478,0.808000028133392,0.794000029563904,6,0.483568996191025,20603,5387,0.0612585854835716,35.0014850566178,0.306478559495081,0.572860590310006,0.0584741043252274,"2401785",24017850706
"413","WALDORF",43204.199119912,0.834999978542328,0.73569917678833,7,0.55095499753952,20601,5501,0.0907107798582076,38.0780403562989,0.359025631703327,0.530449009271042,0.0530812579530994,"2401785",24017850708
"414","WALDORF",39010.1171321384,0.669000029563904,0.650999963283539,7,0.55095499753952,20601,6789,0.0325526587126234,32.9661069376933,0.23169833554279,0.69244365885992,0.0235675357195463,"2401785",24017850709
"415","WALDORF",39852.1941176471,0.819000005722046,0.790694177150726,6,0.483568996191025,20603,5853,0.0546728173586195,34.6445583461473,0.372458568255595,0.544677942935247,0.0451050743208611,"2401785",24017850710
"416","WALDORF",31794.6473526474,0.769999980926514,0.714999973773956,6,0.483568996191025,20603,5189,0.0786278666409713,35.8374831374061,0.25149354403546,0.625939487377144,0.0512622856041627,"2401785",24017850711
"417","WHITE PLAINS",45284.8079470199,0.823000013828278,0.734393894672394,1,0.541539967060089,20695,5766,0.0735345126604232,41.2071800208116,0.411723898716615,0.497571973638571,0.0221990981616372,"2401785",24017850712
"418","WALDORF",46169.2993114621,0.824999988079071,0.78179532289505,6,0.483568996191025,20603,7519,0.0958904109589041,40.0376379837744,0.437026200292592,0.489692778294986,0.0353770448197899,"2401785",24017850713
"419","WALDORF",40758.6668628605,0.833999991416931,0.815999984741211,7,0.55095499753952,20601,4960,0.130241935483871,41.6873185483871,0.55625,0.35625,0.0193548387096774,"2401785",24017850801
"420","WALDORF",35095.4390832328,0.705999970436096,0.703999996185303,7,0.55095499753952,20601,4256,0.0958646616541353,41.9671992481203,0.461466165413534,0.462406015037594,0.0115131578947368,"2401785",24017850802
"421","WALDORF",24282.4898400346,0.710999965667725,0.708999991416931,0,0.580276966094971,20602,5323,0.101258688709374,36.2133759158369,0.294758594777381,0.612248731918091,0.00901747135074206,"2401785",24017850901
"422","WALDORF",27560.3850509626,0.788000047206879,0.749121844768524,0,0.580276966094971,20602,6163,0.138731137433068,37.2609930228785,0.485477851695603,0.377900373194873,0.0874574071069284,"2401785",24017850902
"423","WALDORF",41954.6197879859,0.759999990463257,0.749000012874603,0,0.580276966094971,20602,7954,0.0545637415137038,33.2831154136284,0.263263766658285,0.617299471963792,0.0422428966557707,"2401785",24017850904
"424","WALDORF",36769.6706021251,0.780999958515167,0.713000059127808,0,0.580276966094971,20602,4388,0.0483135824977211,34.3047402005469,0.420920692798541,0.495214220601641,0.0148131267092069,"2401785",24017850905
"425","WALDORF",29379.5504540868,0.664000034332275,0.639999985694885,0,0.580276966094971,20602,4398,0.0713960891314234,36.7798772169168,0.332651205093224,0.586175534333788,0.0125056844020009,"2401785",24017850906
"426","LA PLATA",36521.3913043478,0.819000005722046,0.709999978542328,10,0.609000980854034,20646,3584,0.159040178571429,41.67265625,0.684709821428571,0.252511160714286,0.00753348214285714,"2401785",24017851001
"427","LA PLATA",35581.3202107874,NA,0.714769601821899,10,0.609000980854034,20646,9571,0.115243966147738,38.1705046494619,0.681120050151499,0.247936474767527,0.0291505589802528,"2401785",24017851002
"428","NEWBURG",33512.9255788313,0.625999987125397,0.628000020980835,NA,NA,20664,4824,0.146973466003317,38.363868159204,0.829601990049751,0.138474295190713,0.0147180762852405,"2401785",24017851200
"429","CHARLOTTE HALL",41936.735426009,0.806999981403351,0.788000047206879,4,0.533645987510681,20622,4601,0.118235166268203,41.3180830254293,0.842425559660943,0.0910671593131928,0.0254292545098892,"2401785",24017851301
"430","HUGHESVILLE",42908.6988036594,0.778000056743622,0.754000008106232,NA,NA,20637,4468,0.147717099373321,44.9926589077887,0.732766338406446,0.20367054610564,0.0273052820053715,"2401785",24017851302
"431","WALDORF",41150.4855138762,NA,0.772876560688019,6,0.483568996191025,20603,8469,0.053134962805526,33.9113118431928,0.243121974259062,0.607509741409848,0.0373125516589916,"2401785",24017851500
"432","HURLOCK",24714.0574653669,0.63400000333786,0.65800005197525,1,0.462102025747299,21643,5113,0.145511441423822,44.3523567377274,0.651281048308234,0.301388617250147,0.00371601799335028,"2401997",24019970200
"433","EAST NEW MARKET",33293.5500276396,0.675999999046326,0.592611372470856,NA,NA,21631,4622,0.172436174816097,42.8025530073561,0.859584595413241,0.0960623106880139,0.00670705322371268,"2401997",24019970300
"434","CAMBRIDGE",31060.9382192611,0.594000041484833,0.587999999523163,9,0.514910995960236,21613,3594,0.143016138007791,40.4246800222593,0.745130773511408,0.165275459098498,0.013355592654424,"2401997",24019970400
"435","CAMBRIDGE",15336.9776951673,0.554000020027161,0.629999995231628,9,0.514910995960236,21613,3870,0.145994832041344,41.1483204134367,0.245994832041344,0.683720930232558,0.00103359173126615,"2401997",24019970500
"436","CAMBRIDGE",20870.1346469622,0.664000034332275,0.689000010490417,9,0.514910995960236,21613,4768,0.108221476510067,31.4146812080537,0.384437919463087,0.553271812080537,0.0341862416107383,"2401997",24019970600
"437","CAMBRIDGE",41199.2247924081,0.666999995708466,0.532035708427429,9,0.514910995960236,21613,4075,0.248343558282209,50.9073865030675,0.910184049079755,0.0343558282208589,0.0125153374233129,"2401997",24019970702
"438","WALKERSVILLE",39634.3278106509,0.844000041484833,0.796999990940094,3,0.393739014863968,21793,4820,0.150829875518672,41.4006639004149,0.887344398340249,0.0726141078838174,0.012655601659751,"2402174",24021740200
"439","FREDERICK",38322.986013986,0.698000013828278,0.706999957561493,20,0.609600961208344,21701,1398,0.0894134477825465,33.2125894134478,0.834048640915594,0.0951359084406295,0.0157367668097282,"2402175",24021750100
"440","FREDERICK",54916.6146788991,0.661999940872192,0.664000034332275,20,0.609600961208344,21701,1784,0.104260089686099,36.8473094170404,0.922085201793722,0.023542600896861,0.0241031390134529,"2402175",24021750200
"441","FREDERICK",25710.6363636364,0.630999982357025,0.680999994277954,20,0.609600961208344,21701,1595,0.124137931034483,35.3181818181818,0.670846394984326,0.295297805642633,0,"2402175",24021750300
"442","FREDERICK",24151.272392638,NA,0.780770063400269,12,0.596948027610779,21702,6860,0.0610787172011662,31.0043148688047,0.555830903790087,0.286297376093294,0.0577259475218659,"2402175",24021750503
"443","FREDERICK",33652.7641430948,0.728000044822693,0.744000017642975,12,0.596948027610779,21702,5322,0.112363773017663,39.5285043216836,0.45565576850808,0.394400601277715,0.10804208944006,"2402175",24021750504
"444","FREDERICK",21633.1035294118,0.641999959945679,0.659436285495758,10,0.593352019786835,21703,7510,0.0447403462050599,28.0859254327563,0.499600532623169,0.166178428761651,0.0868175765645806,"2402175",24021750505
"445","FREDERICK",33444.7750556793,0.756999969482422,0.770832300186157,10,0.593352019786835,21703,4361,0.101582205916074,38.2938775510204,0.665214400366888,0.147443246961706,0.149506993808759,"2402175",24021750506
"446","FREDERICK",45956.6361767729,0.830999970436096,0.808000028133392,20,0.609600961208344,21701,2574,0.163558663558664,39.5485236985237,0.881895881895882,0.0439005439005439,0.0128205128205128,"2402175",24021750600
"447","FREDERICK",32859.1614130435,0.84199994802475,0.766999959945679,12,0.596948027610779,21702,5459,0.052940098919216,35.4065213409049,0.693716797948342,0.185931489283752,0.0392013189228796,"2402175",24021750701
"448","FREDERICK",29147.3226176808,0.718000054359436,0.804060459136963,12,0.596948027610779,21702,3750,0.1096,35.888,0.613333333333333,0.265333333333333,0.0461333333333333,"2402175",24021750702
"449","FREDERICK",30300.4684210526,0.720999956130981,0.685999989509583,20,0.609600961208344,21701,3237,0.136855112758727,36.5696014828545,0.80259499536608,0.156008649984554,0.0296570898980538,"2402175",24021750801
"450","FREDERICK",52299.9715447154,0.78300005197525,0.804000020027161,20,0.609600961208344,21701,4346,0.235388863322595,48.9464104924068,0.846065347445927,0.0996318453750575,0.0101242521859181,"2402175",24021750802
"451","FREDERICK",37420.4211190576,NA,0.782644331455231,20,0.609600961208344,21701,6591,0.0839022910028827,35.5703231679563,0.756182673342437,0.143073888636019,0.0467303899256562,"2402175",24021750803
"452","FREDERICK",33708,0.743000030517578,0.720999956130981,10,0.593352019786835,21703,970,0.0309278350515464,31.9,0.647422680412371,0.151546391752577,0.124742268041237,"2402175",24021751001
"453","FREDERICK",40315.2754098361,0.814999997615814,0.774999976158142,10,0.593352019786835,21703,5091,0.0879984285994893,39.6703201728541,0.725987035945787,0.147318797878609,0.0974268316637203,"2402175",24021751002
"454","FREDERICK",29741.8847324924,0.753000020980835,0.673000812530518,10,0.593352019786835,21703,5834,0.0625642783681865,36.2492629413781,0.561707233459033,0.218375042852245,0.0783339046966061,"2402175",24021751003
"455","FREDERICK",42580.0350989151,0.753000020980835,0.76199996471405,10,0.593352019786835,21703,3823,0.108553492021972,39.2834423227832,0.811927805388438,0.121370651320952,0.0481297410410672,"2402175",24021751004
"456","FREDERICK",41707.6317073171,0.851000010967255,0.804060459136963,12,0.596948027610779,21702,4855,0.123377960865088,38.4104840370752,0.746446961894954,0.105664263645726,0.0578784757981462,"2402175",24021751201
"457","FREDERICK",39926.7251971772,0.820999979972839,0.803000032901764,12,0.596948027610779,21702,6360,0.0990566037735849,36.7544496855346,0.708490566037736,0.154716981132075,0.0672955974842767,"2402175",24021751202
"458","FREDERICK",44120.1895910781,0.819999992847443,0.79010009765625,12,0.596948027610779,21702,2065,0.206295399515738,53.4610169491525,0.950605326876513,0.0300242130750605,0,"2402175",24021751203
"459","FREDERICK",55663.4360333081,0.756999969482422,0.791000008583069,12,0.596948027610779,21702,3247,0.177394518016631,49.3604250076994,0.942100400369572,0.0166307360640591,0.0126270403449338,"2402175",24021751301
"460","THURMONT",38232.7240584166,0.77099996805191,0.779000043869019,2,0.663349986076355,21788,3295,0.181790591805766,45.7306828528073,0.912898330804249,0.0127465857359636,0.0300455235204856,"2402175",24021751302
"461","FREDERICK",38637.0911983033,0.810999989509583,0.800999999046326,20,0.609600961208344,21701,2393,0.159632260760552,44.7335979941496,0.976598412035102,0.014625992478061,0,"2402175",24021751701
"462","NEW MARKET",39919.3226632522,0.840999960899353,0.823000013828278,1,0.511447966098785,21774,4634,0.0867501078981441,38.5773845489858,0.899007337073802,0.0401381096245145,0.0287009063444109,"2402175",24021751801
"463","MOUNT AIRY",38841.3114104596,0.828000009059906,0.806999981403351,9,0.545837998390198,21771,3738,0.137239165329053,43.9056179775281,0.977260567148208,0.00535045478865704,0.00347779561262707,"2402175",24021751802
"464","NEW MARKET",39788.1765810895,NA,0.810542166233063,1,0.511447966098785,21774,4688,0.0964163822525597,38.0982935153584,0.917022184300341,0.0467150170648464,0.00639931740614334,"2402175",24021751901
"465","FREDERICK",38184.062267658,0.873000025749207,0.828999996185303,20,0.609600961208344,21701,6133,0.0973422468612425,35.0744333931192,0.846567748247187,0.0533181151149519,0.0565791619109734,"2402175",24021751902
"466","MOUNT AIRY",51679.7887189293,0.851000010967255,0.855000019073486,9,0.545837998390198,21771,6135,0.108720456397718,45.7154686226569,0.890953545232274,0.0515077424612877,0.0378158109209454,"2402175",24021751903
"467","FREDERICK",42376.3506493506,0.851999998092651,0.826999962329865,11,0.548914015293121,21704,3265,0.112098009188361,42.665911179173,0.798468606431853,0.110872894333844,0.0333843797856049,"2402175",24021751904
"468","MOUNT AIRY",39804.7339556593,0.870000004768372,0.8299999833107,9,0.545837998390198,21771,5083,0.065512492622467,39.0285264607515,0.918355301987016,0.025772181782412,0.0224277001770608,"2402175",24021752001
"469","IJAMSVILLE",55535.4705882353,0.900999963283539,0.851999998092651,1,0.653020024299622,21754,3111,0.0990035358405657,47.0918032786885,0.919318547090967,0.0180006428801029,0.0260366441658631,"2402175",24021752101
"470","MONROVIA",49876.0798679868,0.830999970436096,0.848000049591064,NA,NA,21770,4104,0.156432748538012,47.0059210526316,0.988791423001949,0,0,"2402175",24021752102
"471","FREDERICK",56086.0168175938,0.819999992847443,0.818000018596649,11,0.548914015293121,21704,2152,0.176579925650558,49.0725836431227,0.913104089219331,0.0394981412639405,0.0246282527881041,"2402175",24021752201
"472","FREDERICK",47385.4382621951,0.864000022411346,0.793000042438507,11,0.548914015293121,21704,4122,0.0310528869480835,36.9495875788452,0.648956817079088,0.0839398350315381,0.194808345463367,"2402175",24021752202
"473","FREDERICK",45456.3884798614,NA,0.814000010490417,11,0.548914015293121,21704,7373,0.0503187305031873,34.7450698494507,0.678963786789638,0.0876169808761698,0.178624711786247,"2402175",24021752204
"474","FREDERICK",29202.1970310391,0.764999985694885,0.765462934970856,10,0.593352019786835,21703,4725,0.0302645502645503,32.944126984127,0.678306878306878,0.161904761904762,0.0416931216931217,"2402175",24021752301
"475","ADAMSTOWN",46078.9659016393,0.805000007152557,0.764999985694885,NA,NA,21710,4064,0.112450787401575,45.6247539370079,0.924458661417323,0.0499507874015748,0.00639763779527559,"2402175",24021752302
"476","POINT OF ROCKS",41923.7357466063,0.826999962329865,0.790000021457672,NA,NA,21777,3346,0.098326359832636,38.896264196055,0.83771667662881,0.0786013150029886,0.045427375971309,"2402175",24021752303
"477","JEFFERSON",46457.7865108869,0.831999957561493,0.808000028133392,NA,NA,21755,4992,0.151642628205128,45.1024639423077,0.951722756410256,0.0234375,0.0122195512820513,"2402175",24021752501
"478","JEFFERSON",39691.6497797357,0.85400003194809,0.83899998664856,NA,NA,21755,2582,0.159178931061193,47.3459333849729,0.924477149496514,0.046862896979086,0.00813323005422153,"2402175",24021752502
"479","MIDDLETOWN",48637.8497109827,0.850000023841858,0.809068918228149,3,0.561416983604431,21769,3964,0.132189707366297,42.528809283552,0.903380423814329,0.0169021190716448,0.0360746720484359,"2402175",24021752601
"480","FREDERICK",43371.2288930582,0.796999990940094,0.721999943256378,10,0.593352019786835,21703,2812,0.182432432432432,46.8616287339972,0.931009957325747,0.0120910384068279,0.0110241820768137,"2402175",24021752602
"481","MIDDLETOWN",47476.6791158537,0.864000022411346,0.805000007152557,3,0.561416983604431,21769,3819,0.112333071484682,40.5678188007332,0.940298507462687,0.0159727677402461,0.0253993191935062,"2402175",24021752603
"482","MYERSVILLE",37979.5880149813,0.788000047206879,0.791000008583069,NA,NA,21773,2107,0.178452776459421,48.3969150450878,0.991931656383484,0,0,"2402175",24021752801
"483","MYERSVILLE",38603.554245283,0.825999975204468,0.719000041484833,NA,NA,21773,3620,0.149723756906077,45.2841988950276,0.94060773480663,0.0229281767955801,0.0138121546961326,"2402175",24021752802
"484","SABILLASVILLE",27347.7937877481,0.749000012874603,0.708999991416931,NA,NA,21780,3317,0.119083509195056,38.676575218571,0.93578534820621,0.0220078384082002,0,"2402175",24021752900
"485","THURMONT",34500.2532051282,0.828000009059906,0.716682374477386,2,0.663349986076355,21788,4868,0.138660640920296,43.4308751027116,0.968364831552999,0.00780608052588332,0.00903861955628595,"2402175",24021753001
"486","THURMONT",28937.0595130748,0.814999997615814,0.754999995231628,2,0.663349986076355,21788,2977,0.111857574739671,38.6545515619751,0.991266375545852,0.00235136042996305,0,"2402175",24021753002
